,time,accX,accY,accZ,gyrX,gyrY,gyrZ
1892,1017,-1312,13896,4184,1492,1994,-5654
1893,1020,-1564,13916,3952,1294,1997,-5429
1894,1024,-2228,14024,3668,1033,1806,-5168
1895,1027,-2708,14044,3604,774,1573,-4829
1896,1031,-2900,14144,3204,487,1330,-4449
1897,1034,-2996,14188,2968,168,1088,-4067
1898,1037,-2944,14236,2880,-170,865,-3705
1899,1041,-2876,14248,2716,-506,707,-3326
1900,1044,-2868,14252,2668,-870,563,-2946
1901,1047,-3312,14344,2900,-1209,441,-2557
1902,1056,-4324,14272,2932,-1887,-40,-1542
1903,1059,-4104,14216,2984,-2244,-33,-961
1904,1062,-3808,14212,3120,-2512,1,-466
1905,1066,-3320,14156,3292,-2835,26,20
1906,1069,-3440,14160,3428,-3086,15,434
1907,1072,-3504,14204,3728,-3278,-164,859
1908,1076,-3760,14048,4016,-3490,-504,1337
1909,1079,-3644,14004,4320,-3634,-906,1799
1910,1082,-2900,13984,4504,-3759,-1165,2184
1911,1086,-2020,13888,4752,-3869,-1196,2479
1912,1089,-1352,13800,4820,-3972,-1003,2724
1913,1093,-1296,13696,5280,-4016,-808,2911
1914,1097,-1492,13732,5680,-4024,-814,3140
1915,1104,-2180,13680,6452,-3865,-1188,3680
1916,1107,-1376,13696,6760,-3728,-1364,3861
1917,1111,-1088,13584,6996,-3531,-1554,4035
1918,1114,-620,13584,7264,-3310,-1673,4168
1919,1118,484,13544,7508,-3058,-1654,4126
1920,1121,812,13500,7588,-2832,-1627,4051
1921,1125,1504,13512,7640,-2547,-1550,3898
1922,1128,2236,13480,7752,-2283,-1253,3632
1923,1131,2800,13564,7896,-1982,-1015,3306
1924,1135,2728,13612,7944,-1714,-810,3005
1925,1139,2436,13456,7928,-1417,-717,2675
1926,1142,2316,13416,7780,-1153,-656,2389
1927,1146,2048,13488,7712,-884,-694,2118
1928,1149,2044,13528,7460,-667,-734,1864
1929,1156,2584,13576,6944,-324,-489,1299
1930,1159,2252,13696,6816,-153,-374,1047
1931,1163,2028,13644,6852,-10,-335,829
1932,1166,1920,13696,6688,97,-242,616
1933,1169,1656,13644,6660,198,-228,448
1934,1172,1300,13644,6372,279,-231,305
1935,1176,1024,13740,6188,357,-221,237
1936,1179,1472,13744,5836,351,-146,140
1937,1183,1520,13804,5548,348,-51,-9
1938,1186,1552,13768,5552,313,179,-145
1939,1190,1644,13784,5528,288,571,-264
1940,1193,1516,13872,5288,224,956,-351
1941,1196,852,13800,5336,200,1117,-466
1942,1199,516,13816,5392,122,1185,-489
1943,1206,-148,13852,5360,11,1182,-451
1944,1210,-124,13896,5340,-34,1179,-353
1945,1213,-348,14012,5620,-44,1236,-276
1946,1216,-728,16220,7152,449,1277,-47
1947,1219,-1304,13468,4504,282,137,133
1948,1223,-1312,14732,5788,404,180,343
1949,1227,-648,15768,6320,837,144,517
1950,1230,-548,13496,4412,581,-437,614
1951,1233,-384,14056,4972,430,-160,773
1952,1237,-920,13840,4492,650,-292,884
1953,1240,-1104,13272,4268,367,-652,1003
1954,1243,-812,13908,5292,596,-416,1099
1955,1246,4,15356,6572,780,-255,1179
1956,1250,156,15084,6084,685,-581,1205
1957,1253,-464,13496,4636,646,-784,1263
1958,1260,-8,14692,5568,767,-787,1364
1959,1263,228,13408,4428,552,-1016,1307
1960,1267,348,14080,5756,750,-625,1365
1961,1271,1372,14428,6168,606,-741,1271
1962,1274,1440,14868,6548,766,-782,1209
1963,1277,-788,12500,3704,284,-1387,1199
1964,1280,364,13076,4628,620,-871,1154
1965,1284,1844,13892,6004,558,-701,1011
1966,1287,2380,15200,7404,531,-406,911
1967,1290,724,14720,6700,508,-851,822
