,time,accX,accY,accZ,gyrX,gyrY,gyrZ
1945,1956,1588,14120,5132,-425,-159,436
1946,1959,1644,14100,5412,-346,-153,346
1947,1966,1840,14076,5508,-195,-99,242
1948,1969,1780,14140,5288,-122,-53,192
1949,1973,1744,14160,5216,-68,-24,132
1950,1976,1604,14232,5124,-68,-8,75
1951,1979,1496,14152,5048,-26,-30,42
1952,1982,1476,14164,4876,-27,-73,31
1953,1986,1428,14236,4720,-59,-79,8
1954,1990,1480,14148,4852,-72,-106,-43
1955,1993,1364,14220,4732,-70,-79,-41
1956,1996,1488,14252,4868,-76,-26,-60
1957,1999,1416,14172,4856,-95,-4,-69
1958,2002,1064,14268,4656,-143,-15,-82
1959,2006,1024,14304,4696,-168,-64,-29
1960,2009,1088,14280,4396,-245,-78,-28
1961,2012,1040,14204,4536,-283,-80,30
1962,2019,1324,14236,4912,-345,37,26
1963,2022,1208,14240,4816,-355,102,49
1964,2025,1092,14180,4920,-332,163,58
1965,2030,972,14136,5012,-329,195,85
1966,2033,1088,14148,4880,-338,166,128
1967,2036,1120,14196,4816,-341,133,129
1968,2039,1044,14144,4876,-361,100,138
1969,2042,1076,14152,4984,-366,67,197
1970,2046,1188,14152,5080,-359,19,204
1971,2049,1312,14192,5160,-342,42,228
1972,2052,1336,14144,5244,-299,-2,196
1973,2055,1288,14176,5312,-270,44,203
1974,2059,1356,14120,5268,-215,51,226
1975,2062,1316,14240,5012,-195,24,201
1976,2065,1200,14248,4960,-216,6,226
1977,2073,1144,14236,4824,-212,-112,209
1978,2076,1204,14208,4836,-215,-161,230
1979,2079,1296,14108,5060,-237,-177,262
1980,2083,1432,14160,4984,-216,-177,244
1981,2086,1508,14132,5052,-191,-181,219
1982,2089,1536,14136,4904,-166,-155,221
1983,2092,1408,14160,4928,-175,-103,179
1984,2096,1376,14204,5008,-176,-95,170
1985,2099,1360,14232,4952,-176,-118,180
1986,2102,1180,14236,4852,-191,-84,177
1987,2106,1208,14200,4800,-198,-142,179
1988,2109,1324,14236,4824,-191,-135,168
1989,2113,1220,14136,4880,-236,-172,174
1990,2116,1136,14240,4920,-213,-161,203
1991,2120,1204,14172,4904,-246,-188,209
1992,2127,1396,14172,4656,-291,-147,203
1993,2130,1360,14208,4784,-307,-140,186
1994,2133,1376,14268,4744,-318,-91,189
1995,2136,1408,14100,5068,-304,-96,230
1996,2140,1412,14184,4960,-308,-41,201
1997,2143,1304,14292,5004,-313,-60,194
1998,2146,1296,14096,4936,-272,-98,185
1999,2149,1328,14116,4908,-270,-92,211
2000,2153,1432,14156,5000,-281,-112,184
2001,2157,1276,14056,5056,-248,-113,165
2002,2160,1248,14224,5032,-240,-121,184
2003,2164,1416,14204,4968,-267,-103,195
2004,2167,1392,14116,5040,-237,-120,171
2005,2170,1424,14168,4980,-244,-112,187
2006,2177,1352,14232,4824,-246,-103,178
2007,2180,1152,14256,4876,-265,-77,202
2008,2184,1092,14192,4792,-269,-123,229
2009,2187,1260,14176,4848,-298,-99,254
2010,2190,1172,14196,4776,-312,-122,256
2011,2193,1192,14244,4772,-308,-144,292
2012,2198,1268,14064,5036,-293,-113,289
2013,2201,1384,14204,5064,-273,-117,287
2014,2204,1412,14132,5076,-251,-101,284
2015,2208,1444,14180,4904,-275,-60,277
2016,2211,1496,14124,4940,-243,-49,279
2017,2214,1452,14212,5032,-252,-43,248
2018,2217,1392,14164,4888,-249,-18,216
2019,2221,1308,14236,4912,-277,-14,249
2020,2227,1628,14140,4900,-295,-73,221
2021,2231,1440,14080,4964,-291,-61,187
2022,2234,1528,14016,5128,-252,-35,157
2023,2237,1772,14224,5112,-228,9,131
2024,2241,1588,14148,5172,-191,75,100
2025,2245,1592,14076,5088,-155,90,74
2026,2248,1608,14152,5104,-154,159,36
2027,2251,1508,14148,5104,-146,191,14
2028,2254,1468,14204,5036,-116,178,-4
2029,2257,1372,14196,4960,-128,124,18
2030,2261,1364,14216,4832,-144,92,6
2031,2264,1188,14236,4876,-139,50,24
2032,2267,1232,14244,4736,-164,12,32
2033,2270,1192,14212,4712,-156,1,14
2034,2273,1300,14228,4684,-195,-43,28
2035,2276,1356,14192,4892,-226,13,55
2036,2300,1076,14208,4992,-255,88,135
2037,2304,1104,14144,4948,-261,68,163
2038,2307,1280,14192,4688,-288,93,161
2039,2310,1164,14120,4740,-284,101,201
2040,2313,1088,14048,4904,-304,83,234
2041,2316,1212,14124,5020,-325,42,243
2042,2320,1224,14344,4880,-306,38,231
2043,2323,1276,14192,4832,-328,29,242
2044,2327,1252,14156,4884,-345,21,266
2045,2330,1356,14220,4764,-358,-15,241
2046,2334,1392,14156,4756,-388,-78,235
2047,2337,1460,14136,4960,-388,-58,210
2048,2340,1460,14180,5012,-385,-47,210
2049,2343,1492,14148,5304,-330,-35,140
2050,2347,1564,14132,5128,-302,-26,118
2051,2354,1668,14084,5424,-219,23,86
2052,2357,1556,14172,5140,-173,48,41
2053,2360,1576,14176,5168,-158,66,26
2054,2363,1424,14132,5084,-145,51,10
2055,2366,1428,14172,5120,-125,77,-5
2056,2370,1236,14164,4764,-111,67,-20
2057,2374,1064,14196,5028,-105,39,-5
2058,2377,1288,14144,4836,-124,12,8
2059,2380,1316,14056,4924,-121,29,-11
2060,2383,1264,14228,4952,-131,14,0
2061,2386,1348,14140,4868,-144,44,6
2062,2390,1316,14164,4824,-137,60,22
2063,2393,1172,14204,4792,-150,63,43
2064,2396,1208,14308,4820,-166,54,32
2065,2399,1268,14280,4796,-175,77,47
2066,2406,1248,14192,4764,-220,67,58
2067,2409,1380,14136,4664,-246,39,62
2068,2413,1436,14184,4912,-240,52,56
2069,2416,1164,14240,5024,-239,44,51
2070,2420,1368,14224,5104,-223,83,47
2071,2423,1380,14196,4948,-213,109,29
2072,2426,1348,14212,4888,-225,150,32
2073,2429,1272,14232,4720,-219,147,38
2074,2432,1276,14228,4784,-228,150,41
2075,2436,1200,14252,4816,-261,119,50
2076,2439,1220,14236,4788,-278,90,43
2077,2442,1248,14220,4948,-285,70,42
2078,2445,1272,14228,4964,-277,18,53
2079,2448,1332,14200,5068,-254,44,44
2080,2452,1364,14140,4984,-251,43,39
2081,2459,1260,14172,4964,-204,39,36
2082,2462,1208,14172,5004,-181,28,83
2083,2466,1244,14144,4876,-200,13,62
2084,2469,1360,14152,4832,-173,-4,67
2085,2472,1492,14220,5028,-180,6,74
2086,2475,1344,14056,5020,-147,44,60
2087,2478,1308,14112,4988,-160,60,55
2088,2481,1280,14240,4996,-123,60,60
2089,2485,1252,14164,5112,-118,11,70
2090,2488,1132,14148,5068,-101,39,75
2091,2491,1160,14204,4880,-120,16,74
2092,2494,1316,14148,4924,-133,15,96
2093,2498,1228,14124,4716,-142,-38,88
2094,2502,1324,14176,4624,-147,-96,115
2095,2505,1356,14108,4816,-166,-50,92
2096,2508,1440,14192,4980,-173,-4,46
2097,2515,1192,14280,4992,-126,83,53
2098,2518,1376,14176,5052,-119,39,59
2099,2521,1288,14160,4852,-131,88,32
2100,2524,1296,14228,4692,-143,86,39
2101,2528,1288,14232,4752,-170,52,58
2102,2531,1192,14280,4808,-191,76,46
2103,2534,1260,14288,4684,-242,51,73
2104,2537,1156,14300,4768,-252,51,69
2105,2541,1192,14216,4708,-315,-36,87
2106,2544,1300,14176,4852,-304,-23,77
2107,2548,1120,14236,4952,-302,-43,86
2108,2551,1344,14176,5012,-265,-10,96
2109,2554,1392,14276,5048,-281,-1,73
2110,2557,1308,14204,5072,-234,-7,61
2111,2560,1196,14120,5180,-197,-25,58
2112,2567,1276,14232,4892,-161,-57,78
2113,2570,1252,14212,4888,-176,-67,89
2114,2574,1140,14120,4936,-203,-74,120
2115,2577,1200,14256,4788,-196,-85,115
2116,2580,1104,14364,4688,-236,-101,159
2117,2584,1128,14212,4704,-231,-142,165
2118,2588,1052,14196,4836,-235,-143,204
2119,2591,1272,14224,4812,-254,-144,205
2120,2594,1328,14140,4988,-264,-125,238
2121,2598,1196,14232,4880,-226,-120,223
2122,2601,1212,14252,4976,-249,-98,239
2123,2604,1244,14128,4940,-242,-97,236
2124,2607,1304,14176,4940,-226,-62,263
2125,2611,1272,14224,4820,-246,-61,243
2126,2614,1412,14216,4860,-241,-69,244
2127,2621,1396,14256,4860,-245,-48,243
2128,2625,1436,14228,4972,-244,-14,194
2129,2628,1712,14160,5008,-246,-6,172
2130,2632,1584,14096,4940,-224,69,115
2131,2635,1416,14140,5020,-208,67,123
2132,2638,1440,14072,5124,-194,95,88
2133,2641,1560,14136,5064,-207,123,81
2134,2644,1432,14160,5016,-168,112,34
2135,2648,1316,14124,5060,-151,74,35
2136,2651,1388,14148,4716,-144,93,30
2137,2654,1308,14180,4844,-135,48,18
2138,2657,1212,14176,4952,-186,34,41
2139,2660,1260,14188,4780,-140,-4,30
2140,2663,1428,14220,5012,-169,7,11
2141,2668,1332,14124,4760,-174,49,9
2142,2674,1276,14208,4812,-182,40,15
2143,2677,1188,14124,4800,-228,7,54
2144,2681,1228,14268,4732,-213,-12,21
2145,2684,1408,14208,4668,-277,-2,31
2146,2687,1312,14184,4988,-241,11,10
2147,2690,1160,14272,4920,-272,63,33
2148,2693,1164,14192,5052,-228,84,50
2149,2697,1136,14116,5016,-253,24,72
2150,2700,1100,14204,4916,-217,54,116
2151,2703,1188,14248,4848,-218,3,116
2152,2706,1104,14224,4776,-215,4,143
2153,2710,1072,14192,4860,-237,-76,141
2154,2714,1052,14244,4812,-242,-114,164
2155,2717,988,14148,4632,-251,-173,202
2156,2720,1088,14180,4776,-264,-203,247
2157,2743,1512,14120,4980,-224,-107,208
2158,2746,1476,14208,4972,-230,-109,199
2159,2750,1508,14140,4924,-207,-79,185
2160,2754,1356,14108,4900,-216,-94,183
2161,2757,1508,14192,4952,-199,-31,149
2162,2760,1408,14212,4868,-188,-17,149
2163,2764,1424,14224,4876,-209,-18,117
2164,2767,1316,14200,4784,-187,30,105
2165,2770,1364,14164,4812,-191,-16,116
2166,2773,1384,14136,4860,-223,-15,113
2167,2777,1316,14200,4844,-225,-38,65
2168,2780,1480,14176,4968,-216,-12,73
2169,2783,1480,14188,4996,-205,-6,71
2170,2786,1412,14088,4984,-209,-4,55
2171,2789,1372,14128,5004,-170,-18,47
