,time,accX,accY,accZ,gyrX,gyrY,gyrZ
4159,1244,-296,12632,7084,-366,177,497
4160,1268,2044,12660,7732,-13,-294,880
4161,1271,2532,12732,7388,20,-205,763
4162,1275,2956,12604,7204,8,-164,564
4163,1278,3064,12732,7280,26,-105,375
4164,1281,3036,12688,7184,17,-5,184
4165,1284,3132,12724,7040,6,33,1
4166,1287,3352,12768,6924,-19,183,-217
4167,1290,3104,12768,6912,-56,313,-408
4168,1294,2644,12712,6996,-88,383,-590
4169,1297,2092,12772,7084,-78,446,-652
4170,1300,2032,12792,6708,-119,447,-712
4171,1304,1880,12712,6820,-173,390,-790
4172,1307,1496,12816,7012,-216,292,-826
4173,1311,1036,12780,7024,-233,181,-818
4174,1314,1216,12812,6792,-268,-40,-758
4175,1323,980,12616,6820,-417,-630,-754
4176,1327,1244,12668,7216,-443,-337,-673
4177,1330,640,12764,7340,-443,-448,-590
4178,1333,320,12684,7432,-425,-659,-470
4179,1337,68,12716,7668,-380,-774,-333
4180,1340,56,12656,7836,-291,-788,-124
4181,1343,-304,12712,7968,-207,-769,76
4182,1346,-564,12616,8052,-118,-758,338
4183,1350,-1112,12612,8088,18,-818,622
4184,1354,-1524,12604,7904,97,-951,992
4185,1357,-1680,12684,7956,216,-1248,1374
4186,1361,-720,12864,7448,258,-1489,1679
4187,1364,-400,12700,7188,305,-1865,1897
4188,1367,-1164,12704,7512,346,-2417,2145
4189,1376,772,12620,6828,452,-3512,2878
4190,1380,1920,12836,6376,353,-3768,2850
4191,1383,2004,12776,6732,308,-3971,2747
4192,1386,1700,12872,7012,296,-4070,2724
4193,1390,1748,12796,7420,313,-4042,2713
4194,1393,2280,12784,7260,371,-3977,2709
4195,1397,2672,12668,7036,372,-3818,2605
4196,1401,2936,12692,6732,346,-3802,2441
4197,1404,3612,12788,6312,281,-3740,2250
4198,1407,3856,12836,6332,168,-3621,1997
4199,1411,3808,12780,6580,98,-3380,1757
4200,1414,3924,12768,6580,37,-3061,1540
4201,1417,4300,12772,6384,-38,-2585,1290
4202,1420,4664,12820,6328,-113,-2077,972
4203,1429,4404,12836,6756,-312,-728,232
4204,1433,4264,12816,6560,-363,-209,-11
4205,1436,3960,12848,6572,-435,161,-266
4206,1440,3348,12648,7148,-452,484,-436
4207,1444,3080,12812,7032,-459,702,-555
4208,1447,2852,12628,7272,-442,863,-669
4209,1450,2552,12804,7388,-410,957,-748
4210,1454,2472,12780,7352,-392,1092,-801
4211,1457,2376,12768,7304,-350,1229,-844
4212,1460,2348,12784,7052,-375,1379,-871
4213,1464,2588,12724,6828,-378,1488,-925
4214,1467,2216,12696,6904,-422,1525,-960
4215,1470,1436,12696,7276,-399,1535,-962
4216,1474,1200,12752,7376,-385,1543,-849
4217,1483,1052,12828,6908,-342,1103,-617
4218,1487,364,12756,7260,-345,748,-470
4219,1490,160,12820,7264,-330,484,-294
4220,1493,264,12704,7456,-304,244,-95
4221,1497,668,12724,7412,-294,149,86
4222,1500,672,12744,7112,-281,11,196
4223,1503,948,12768,7208,-286,-120,329
4224,1506,776,12772,7324,-229,-199,469
4225,1509,1136,12792,7392,-218,-280,552
4226,1513,1460,12744,7456,-201,-251,605
4227,1516,1748,12720,7320,-155,-219,626
4228,1519,1812,12628,7420,-97,-254,647
4229,1524,2052,12752,7132,-98,-296,623
4230,1527,2048,12636,7240,-67,-359,610
4231,1536,2500,12740,7064,-24,-285,418
4232,1539,2508,12788,7264,-6,-275,379
4233,1542,2240,12684,6940,12,-259,297
4234,1545,2348,12784,7052,-14,-251,270
4235,1549,2248,12888,7140,20,-193,205
4236,1552,1956,12640,7192,-2,-215,171
4237,1555,1824,12696,7136,-12,-215,201
4238,1558,1992,12804,6940,26,-187,147
4239,1562,2040,12744,6908,3,-233,154
4240,1565,1868,12780,7168,-13,-248,149
4241,1569,1796,12880,7100,7,-222,150
4242,1572,1808,12772,7140,7,-148,188
4243,1575,1992,12864,6668,-37,-75,162
4244,1579,2024,12900,6660,-76,-71,145
4245,1582,1732,12780,6840,-131,-52,156
4246,1591,1460,12800,6856,-220,85,297
4247,1594,1532,12820,6832,-230,10,340
4248,1597,1640,12820,6892,-250,-48,346
4249,1600,1752,12836,7008,-268,-77,370
4250,1604,1760,12844,7152,-276,-51,407
4251,1607,1652,12800,7188,-249,-67,421
4252,1611,1804,12656,7276,-250,-82,427
4253,1614,2080,12744,7220,-235,-58,441
4254,1618,2324,12692,6988,-229,22,381
4255,1621,2448,12796,6932,-258,-35,321
4256,1624,2272,12860,6920,-259,-77,232
4257,1627,2064,12788,7192,-294,-102,214
4258,1631,2168,12688,7180,-255,-89,204
4259,1634,2540,12932,6912,-270,31,157
4260,1637,2680,12704,6924,-289,119,68
4261,1646,2072,12772,7276,-303,204,-98
4262,1649,2028,12816,7256,-252,225,-99
4263,1653,1900,12836,7336,-246,285,-116
4264,1657,2068,12808,7088,-225,305,-119
4265,1660,2244,12736,6948,-248,354,-179
4266,1663,2220,12764,6892,-264,409,-232
4267,1667,1804,12752,7072,-262,426,-217
4268,1670,1604,12724,6960,-282,370,-207
4269,1673,1620,12688,6860,-277,342,-198
4270,1676,1732,12740,7016,-291,363,-179
4271,1680,2072,12724,7000,-295,367,-208
4272,1683,2036,12792,6928,-316,426,-217
4273,1686,2012,12732,6972,-317,515,-218
4274,1690,1920,12752,7168,-319,558,-224
4275,1713,1500,12748,7188,-346,662,-234
4276,1717,1684,12756,6936,-367,652,-245
4277,1720,2248,12720,6800,-392,683,-271
4278,1723,2364,12812,6692,-432,661,-337
4279,1726,1664,12788,7052,-451,630,-373
4280,1730,1356,12756,7204,-437,604,-349
4281,1733,1376,12752,7116,-420,586,-274
4282,1736,1580,12736,7180,-404,594,-252
4283,1741,1400,12744,7108,-399,606,-193
4284,1744,1084,12708,7188,-399,498,-107
4285,1747,872,12716,7188,-390,347,-13
4286,1750,1136,12768,7188,-356,283,86
4287,1754,1676,12708,7028,-370,243,105
4288,1757,1860,12812,7164,-390,224,95
4289,1760,1672,12728,7436,-335,198,101
4290,1769,1704,12728,7352,-241,252,134
4291,1773,1540,12780,7292,-203,246,172
4292,1776,1380,12708,7392,-188,255,205
4293,1780,1224,12704,7492,-166,134,249
4294,1783,1216,12716,7444,-124,36,326
4295,1786,1304,12708,7400,-83,-116,349
4296,1790,1656,12704,7492,-35,-170,400
4297,1793,2012,12716,7452,17,-147,384
4298,1796,2436,12724,7508,60,-92,298
4299,1799,2676,12732,7252,97,20,190
4300,1803,2756,12816,7192,72,99,77
4301,1806,2776,12780,7100,102,182,-49
4302,1809,2452,12732,7228,94,315,-129
4303,1812,2244,12812,7072,87,424,-182
4304,1815,2188,12848,6880,65,517,-229
4305,1825,2540,12860,6348,-92,633,-417
4306,1828,2144,12848,6516,-193,675,-493
4307,1832,1800,12732,7012,-220,765,-483
4308,1835,1468,12716,6856,-255,888,-450
4309,1838,1592,12888,6628,-290,826,-444
4310,1841,1732,12832,6668,-367,760,-449
4311,1845,1288,12880,6956,-385,746,-419
4312,1848,1084,12856,7100,-421,715,-312
4313,1851,964,12728,6984,-435,681,-216
4314,1855,856,12844,7104,-430,592,-141
4315,1858,788,12792,7056,-451,493,-39
4316,1861,1068,12748,7124,-447,392,27
4317,1864,1168,12652,7156,-414,269,73
4318,1868,1360,12812,7228,-423,196,129
4319,1877,1736,12772,7276,-367,223,97
4320,1880,1660,12800,7256,-334,193,114
4321,1884,1688,12664,7240,-304,186,112
4322,1887,1860,12708,7160,-309,169,84
4323,1890,2160,12764,7168,-307,219,58
4324,1893,2036,12740,7176,-288,263,-12
4325,1897,1932,12732,7140,-272,308,-38
4326,1900,1768,12736,7204,-278,279,-91
4327,1903,1872,12764,7084,-255,336,-55
4328,1906,1800,12800,7152,-226,314,-123
4329,1911,1808,12792,7352,-247,299,-156
4330,1914,1856,12608,7392,-206,346,-138
4331,1917,1848,12772,7000,-220,394,-184
4332,1921,1972,12832,6936,-229,390,-184
4333,1924,2136,12764,6804,-277,380,-272
4334,1933,1784,12788,6756,-359,524,-384
4335,1936,1716,12844,6892,-377,490,-381
4336,1939,1360,12752,6972,-398,409,-362
4337,1943,1460,12788,7140,-385,397,-304
4338,1946,1632,12704,6960,-405,412,-310
4339,1949,1364,12752,6956,-408,389,-287
4340,1954,1136,12724,7196,-423,325,-223
4341,1957,868,12772,7224,-414,275,-174
4342,1960,1164,12716,7068,-379,231,-85
4343,1963,1372,12880,6984,-433,181,-77
4344,1967,1340,12772,7028,-399,212,-10
