,time,accX,accY,accZ,gyrX,gyrY,gyrZ
1840,1289,944,11084,9720,1192,1544,-1728
1841,1292,1160,11464,9688,1593,1497,-1403
1842,1297,2316,11600,9544,2006,1456,-1329
1843,1300,2792,11716,9512,2440,1420,-1445
1844,1303,2652,12000,8900,2726,1564,-1666
1845,1307,1872,12204,8660,2910,1672,-1854
1846,1330,792,12372,7072,4317,3341,-3296
1847,1333,820,12984,6636,4213,3677,-3539
1848,1336,596,14008,6428,3967,4008,-3716
1849,1341,180,14620,6436,3694,4137,-3765
1850,1344,76,15264,6556,3346,4172,-3687
1851,1347,-92,15596,6464,2908,4147,-3539
1852,1351,-564,15912,5976,2435,3853,-3299
1853,1354,-1104,15956,6096,1924,3309,-2837
1854,1357,-1552,15512,6272,1428,2556,-2319
1855,1361,-1272,15200,6576,1065,1888,-1798
1856,1364,-504,14724,6692,756,1653,-1430
1857,1367,252,14244,6580,472,1663,-1217
1858,1371,556,13660,6732,184,1717,-1095
1859,1380,-420,11820,7936,76,995,-598
1860,1384,-212,11736,7972,221,589,-228
1861,1387,660,11292,8052,391,415,-126
1862,1391,1536,10816,8020,529,564,-182
1863,1394,1880,10704,8008,693,854,-329
1864,1397,2068,10908,8396,849,1344,-427
1865,1400,1880,10800,8816,989,1742,-467
1866,1404,1856,10800,8652,1098,2161,-632
1867,1407,1352,10876,8580,1143,2139,-701
1868,1410,1196,10940,9084,1380,2121,-684
1869,1414,1252,11040,9176,1656,2198,-704
1870,1417,1320,11012,9100,1911,2439,-827
1871,1420,1412,10604,8884,2153,2646,-914
1872,1425,1304,10296,8908,2479,2808,-1095
1873,1428,840,10180,8508,2795,2901,-1279
1874,1437,512,10776,8240,3770,3395,-1754
1875,1440,556,10924,8484,4196,3472,-1918
1876,1444,-112,17980,6224,4261,3586,-2030
1877,1447,-4472,25952,1952,2595,3903,-1450
1878,1450,-4700,17068,10572,2078,2086,-881
1879,1454,-2564,15520,7656,2500,-4,-625
1880,1457,-56,14064,4968,1810,-903,-641
1881,1460,-1644,12904,5644,1533,-1286,-491
1882,1464,-2680,12384,4772,1220,-1358,-72
1883,1468,-2324,12376,5228,911,-1302,344
1884,1471,-980,12576,5700,692,-1195,561
