,time,accX,accY,accZ,gyrX,gyrY,gyrZ
1290,2011,2348,12144,7764,-228,93,11
1291,2014,2304,12144,7624,-237,88,78
1292,2017,2324,12064,7716,-211,3,104
1293,2020,2440,12096,7576,-265,-59,141
1294,2023,2388,12064,7740,-281,-129,158
1295,2027,2472,12116,7740,-289,-155,169
1296,2030,2596,12148,7784,-280,-252,201
1297,2033,2656,12044,7760,-314,-268,191
1298,2037,2964,12180,7952,-291,-217,187
1299,2040,2860,12076,7908,-288,-186,165
1300,2043,2928,12108,7832,-274,-114,159
1301,2046,2896,12144,7824,-293,-84,114
1302,2070,2740,12124,7840,-262,19,89
1303,2074,2796,12072,7804,-276,23,104
1304,2077,2780,12168,7908,-251,74,70
1305,2080,2948,12168,7848,-228,71,65
1306,2083,3068,12132,7928,-254,164,16
1307,2086,3124,12132,7988,-228,231,-34
1308,2091,3088,12100,7932,-218,292,-69
1309,2094,2812,12128,7984,-173,315,-104
1310,2097,2680,12032,7884,-154,297,-88
1311,2101,2516,12164,7824,-160,273,-85
1312,2104,2548,12000,7696,-154,248,-78
1313,2107,2384,12004,7672,-169,195,-34
1314,2110,2248,12100,7728,-176,103,2
1315,2113,2300,12076,7776,-185,0,58
1316,2117,2356,12092,7780,-168,-25,88
1317,2126,2284,12164,7688,-187,-463,202
1318,2129,2352,12148,7512,-240,-486,253
1319,2133,2524,12036,7740,-222,-544,265
1320,2137,2552,12132,7760,-251,-509,260
1321,2140,2664,12104,7808,-253,-525,279
1322,2143,2836,12156,7752,-236,-504,274
1323,2146,2848,12056,8000,-214,-463,270
1324,2150,2944,12088,7892,-206,-369,235
1325,2153,2908,12132,7888,-194,-325,228
1326,2156,3084,12116,7752,-206,-207,174
1327,2160,2920,12220,7892,-225,-144,162
1328,2163,2768,12176,7744,-194,-110,130
1329,2166,2884,12136,7776,-226,-75,130
1330,2169,2888,12076,7856,-191,-17,97
1331,2173,2840,12068,7860,-216,19,68
1332,2182,2940,12072,7912,-206,131,24
1333,2186,2924,12108,7720,-198,200,-29
1334,2189,2720,12012,7692,-205,237,-35
1335,2192,2808,12084,7784,-192,324,-33
1336,2195,2868,12160,7644,-227,330,-63
1337,2199,2964,12204,7828,-225,386,-91
1338,2202,2896,12096,7696,-231,403,-102
1339,2205,2664,12200,7704,-226,426,-97
1340,2208,2512,12212,7844,-235,392,-94
1341,2212,2404,12164,7736,-270,330,-77
1342,2215,2416,12152,7744,-271,276,-35
1343,2219,2604,12052,7576,-291,243,-5
1344,2222,2436,12104,7928,-298,181,18
1345,2226,2224,12092,7780,-282,60,36
1346,2229,2260,12084,7852,-284,-159,67
1347,2238,2392,12020,7744,-322,-306,173
1348,2241,2396,12044,7860,-318,-389,175
1349,2244,2568,12064,7848,-314,-385,173
1350,2248,2636,12020,7780,-340,-419,217
1351,2251,2676,11988,7712,-313,-460,199
1352,2254,2864,11940,7872,-290,-382,169
1353,2258,2928,12128,7932,-290,-281,179
1354,2262,3136,12048,7832,-272,-165,157
1355,2265,2980,12068,7952,-265,-88,78
1356,2268,2952,12000,7952,-248,-58,67
1357,2272,3156,12056,7772,-223,69,19
1358,2275,2888,12128,7916,-221,122,-1
1359,2278,2832,12048,7884,-215,126,-1
1360,2281,2824,12188,7952,-196,153,-33
1361,2290,2844,12088,7868,-205,269,-57
1362,2293,2624,12084,7824,-190,294,-52
1363,2297,2400,12136,7752,-227,225,-15
1364,2300,2468,12200,7632,-202,133,22
1365,2304,2396,12180,7440,-274,70,37
1366,2307,2428,12076,7488,-253,-2,73
1367,2310,2460,12088,7588,-302,-49,87
1368,2314,2568,12216,7788,-297,-106,118
1369,2317,2520,12184,7884,-326,-113,134
1370,2320,2544,12044,7880,-298,-133,157
1371,2323,2568,12116,7884,-307,-160,179
1372,2327,2568,12184,7656,-289,-250,194
1373,2330,2532,12100,7828,-291,-356,208
1374,2333,2660,11960,7784,-270,-333,218
1375,2337,2812,12028,7780,-273,-320,210
1376,2347,2756,12100,7932,-246,-219,195
1377,2350,2800,12116,7900,-237,-127,187
1378,2353,2900,12112,7724,-203,-81,177
1379,2356,2908,12124,7840,-227,-32,166
1380,2360,2804,12108,7804,-235,-26,168
1381,2363,2764,11988,7776,-223,-5,120
1382,2366,2840,12092,7724,-221,18,112
1383,2369,3116,12128,7828,-254,69,85
1384,2373,3108,12216,7776,-234,178,32
1385,2376,3144,12084,7824,-234,277,11
1386,2379,2984,12068,7940,-227,330,-45
1387,2382,3072,12008,7684,-236,386,-71
1388,2386,2916,12020,7772,-227,392,-123
1389,2390,2844,12096,7740,-262,348,-159
1390,2399,2540,12108,7724,-285,356,-170
1391,2402,2536,12108,7812,-282,343,-167
1392,2405,2468,12128,7744,-290,273,-135
1393,2409,2348,12152,7768,-315,234,-105
1394,2412,2308,12280,7680,-325,171,-51
1395,2415,2260,12276,7868,-323,113,-44
1396,2418,2468,12140,7916,-340,82,4
1397,2422,2632,12100,7860,-349,87,3
1398,2425,2708,12128,7924,-313,118,9
1399,2428,2752,12004,7952,-320,126,28
1400,2432,2740,12036,7800,-290,178,11
1401,2435,2628,12092,7808,-294,211,16
1402,2439,2624,11956,7740,-272,189,20
