time,accX,accY,accZ,gyrX,gyrY,gyrZ
1444,2120,12320,6428,-1064,-749,-1677
1447,8044,13132,6840,-954,-1341,-2138
1452,2304,12012,7288,-913,-813,-1568
1455,7980,14132,8676,-817,-1476,-1569
1458,-564,12328,8436,-783,-255,-771
1461,11512,13536,6100,-829,-1040,-2418
1465,2744,13144,8004,-866,312,-1629
1468,4488,12868,6796,-805,-171,-1677
1471,6548,13296,6444,-919,148,-2300
1474,6172,13940,7144,-879,365,-2258
1477,-1912,13240,8836,-700,354,-995
1481,-564,12408,7476,-619,927,-323
1484,8532,13216,5888,-651,-897,-1137
1487,5232,13440,6652,-854,1254,-1349
1490,6400,13232,5880,-922,452,-1957
1495,584,13436,7964,-829,995,-1485
1498,2880,12860,6912,-831,-1040,-1175
1501,9888,14304,5204,-1273,-79,-2774
1504,6232,14172,7056,-1383,432,-2872
1507,5144,13860,6220,-1286,113,-2434
1511,8572,13616,5920,-1462,-345,-3089
1514,1396,13676,8636,-1196,597,-2187
1517,2100,13696,7312,-1033,-31,-1886
1521,3224,13340,7180,-1140,-37,-2201
1524,1024,13352,8256,-882,5,-1703
1527,1416,13008,8012,-876,-166,-1544
1530,3848,13716,6672,-952,265,-1510
1533,80,13332,7808,-556,363,-476
1537,3164,12740,6352,-502,-914,23
1541,2740,13240,7372,-374,-338,531
1544,2560,13284,7784,-184,-268,907
1547,4836,13364,7240,-148,-412,876
1550,5344,13500,7092,-120,166,697
1553,4768,13480,7104,-128,362,588
1556,4488,13528,6792,-101,417,505
1559,4400,13440,6432,-200,463,413
1563,4292,13468,6272,-251,506,380
1566,4096,13372,6324,-285,550,321
1569,3812,13472,6376,-372,471,301
1572,3468,13440,6528,-452,357,325
1575,3656,13496,6636,-486,218,323
1579,3644,13388,6936,-499,88,294
1582,3856,13352,7232,-479,44,300
1585,4000,13368,7520,-417,21,249
1589,3960,13280,7584,-350,49,222
1592,3952,13412,7516,-278,39,162
1595,4124,13424,7540,-213,23,131
1598,4152,13504,7364,-177,-1,49
1601,4232,13372,7348,-128,-70,39
1604,4312,13336,7268,-80,89,-38
1607,4184,13404,7272,-58,141,-124
1610,4372,13412,7176,-23,205,-154
1613,4196,13412,7120,-22,247,-240
1616,3912,13396,6876,2,215,-254
1620,4012,13488,6844,-36,200,-284
1623,4000,13600,6820,-19,199,-317
1626,3932,13528,6796,-63,217,-323
1630,3936,13504,6808,-91,239,-389
1633,4012,13544,6808,-94,298,-420
1636,4092,13444,6824,-101,379,-440
1639,3988,13564,6960,-117,446,-480
1642,3816,13464,6952,-146,487,-468
1645,3656,13420,6964,-112,495,-479
1648,3576,13440,6944,-153,544,-444
1651,3312,13424,6904,-162,558,-430
1655,3128,13444,6796,-175,467,-368
1658,2884,13500,6852,-206,379,-249
1661,2700,13492,6572,-228,195,-155
1665,2748,13504,6832,-292,40,-86
1668,2852,13476,6776,-284,-126,51
1671,3100,13432,7212,-319,-180,96
1674,3232,13392,7200,-257,-223,133
1677,3340,13340,7416,-198,-253,186
1681,3352,13352,7376,-173,-270,202
1684,3316,13412,7236,-158,-273,207
1687,3332,13452,7260,-123,-328,283
1690,3388,13496,7060,-112,-339,311
1693,3560,13444,7032,-121,-384,326
1696,3736,13396,7088,-105,-422,313
1700,3908,13520,7196,-99,-353,298
1703,4068,13324,7324,-54,-248,244
1707,4096,13372,7228,-20,-217,210
1710,4068,13416,7192,22,-168,172
1713,4104,13516,7156,27,-106,113
1716,3976,13452,7024,7,-112,62
1719,4072,13528,6808,6,-70,21
1722,3860,13416,7084,23,-108,-9
1725,4104,13340,7032,22,15,-51
1728,4144,13404,6904,18,40,-100
1731,4504,13568,6944,28,160,-154
1734,4604,13464,7048,57,300,-232
1737,4480,13380,7072,74,494,-347
1740,4372,13324,6948,92,618,-391
1743,4088,13384,7116,56,739,-455
1746,3636,13508,6828,71,798,-486
1750,3272,13512,6712,65,790,-447
1754,3200,13552,6648,-2,762,-393
1757,3036,13672,6536,-46,775,-308
1760,3028,13604,6532,-110,712,-259
1763,3348,13364,6724,-119,673,-164
1766,3280,13388,6872,-145,714,-132
1769,3376,13456,6944,-151,729,-99
1772,3260,13452,7056,-135,755,-24
1775,3216,13492,7024,-141,732,5
1778,3080,13596,6820,-161,704,45
1782,3148,13640,6884,-183,639,110
1785,2976,13524,6784,-178,547,180
1788,3200,13492,6792,-216,445,245
1792,3424,13492,6844,-232,398,227
1795,3584,13396,7088,-198,483,279
1798,3748,13608,7076,-220,491,263
1801,3704,13444,7012,-204,502,247
1804,3764,13592,7116,-181,513,235
1808,3624,13392,7032,-208,466,219
1811,3840,13508,6868,-228,413,216
1814,4212,13392,6944,-239,452,165
1817,4316,13160,6844,-366,603,131
1820,4344,12472,5856,-431,906,37
1823,2948,10720,4148,-1592,699,407
1826,6680,12568,8920,-724,1500,180
1830,4184,11360,5856,-1230,1876,157
1834,4132,11476,7216,-807,2092,316
1837,4352,11552,6240,-860,2175,247
1840,4836,13320,10728,-903,1974,383
1843,4940,13180,9404,-817,2114,422
1847,6376,14584,10536,-63,2560,144
1850,2744,12404,7752,-763,2611,555
1853,3980,13148,8284,-434,2176,514
1856,2444,13172,8044,-328,2412,593
1859,3324,13840,7448,-203,2004,424
1863,2516,13412,7476,-576,1799,641
1866,2748,12752,6044,-532,2071,668
1869,1904,11992,3948,-612,2074,575
1872,2592,13232,3996,-643,1670,518
1876,3780,15388,8464,-527,1654,587
1880,1704,13248,5544,-1160,1073,853
1883,2508,11708,3472,-1225,1455,763
1886,2312,15976,9836,-771,817,815
1889,-548,11112,2380,-1883,1142,1142
1892,2184,13848,5344,-1633,-277,1101
1896,3484,13492,5216,-1878,287,1069
1899,3096,13732,6864,-1696,162,994
1902,2840,14224,7900,-1790,-329,1011
1905,4260,14400,8648,-1411,-246,915
1909,3036,13460,5756,-1882,-295,985
1912,4284,13844,7468,-1449,-550,818
1915,4788,14968,9672,-1161,-392,583
1919,3080,13124,6196,-1446,-104,616
1922,4076,14512,8372,-1082,-447,618
1926,4016,14996,9744,-827,-360,600
1929,3140,12580,5440,-933,-189,587
1932,2496,12804,6444,-1515,-425,751
1935,3568,13944,7328,-1107,-471,824
1938,2292,10428,3000,-1643,-99,939
1941,4196,14996,8472,-775,-271,853
1945,3804,14872,8640,-842,-339,883
1948,4076,14108,7380,-527,-145,687
1951,3348,13968,6588,-426,-358,616
1954,2544,12936,5408,-732,-608,744
1957,4356,14772,8716,-555,-1128,679
1961,3140,13052,6020,-540,-361,619
1964,2888,13776,7012,-369,-648,593
1968,2684,13492,6452,-438,-677,708
1971,2680,13540,6636,-519,-841,838
1974,2952,13528,6616,-607,-944,878
1977,3156,13384,7024,-641,-891,997
1980,3172,13292,7016,-644,-899,1021
1983,3604,13284,7164,-615,-853,1065
1987,3576,13252,7116,-675,-846,1069
1990,3784,13416,7284,-663,-817,1045
1993,3976,13380,7352,-641,-755,1055
1996,4168,13256,7472,-609,-745,971
1999,4448,13260,7368,-587,-675,898
2004,4572,13240,7608,-530,-595,783
2007,4432,13280,7800,-456,-579,718
2010,4484,13236,7628,-417,-551,615
2013,4852,13360,7588,-349,-472,490
2016,5352,13264,7680,-290,-315,312
2019,5472,13288,7944,-204,-53,134
2022,5344,13140,7964,-111,189,-68
2026,5060,13144,8060,30,384,-212
2029,4824,13232,7992,78,534,-356
2032,4756,13276,7488,148,666,-447
2035,4260,13300,7428,157,812,-508
2038,4144,13348,7288,175,816,-586
2041,3868,13248,7160,138,861,-600
2044,3568,13372,6936,167,861,-597
2048,3424,13352,6820,67,758,-570
2051,3424,13392,6800,37,666,-535
2055,3408,13404,6780,-18,703,-492
2058,3312,13324,6872,-86,663,-430
2061,3080,13328,6948,-109,621,-396
2064,2968,13464,7068,-132,496,-291
2067,2940,13360,6972,-183,347,-214
2070,2884,13428,6900,-238,260,-145
2073,3180,13340,6984,-270,232,-71
2076,3040,13332,7156,-288,178,-12
2080,3140,13324,7236,-247,108,18
2083,3256,13356,7124,-261,89,115
2086,3400,13352,7304,-231,48,141
2090,3388,13308,7364,-231,24,128
2093,3420,13204,7364,-206,73,158
2096,3588,13276,7308,-170,116,165
2099,3620,13328,7332,-170,124,203
2102,3704,13328,7404,-148,148,200
2105,3748,13120,7504,-108,232,186
2109,3780,13320,7460,-95,250,207
2112,3744,13368,7304,-43,308,173
2115,3640,13380,7460,-18,351,143
2118,3544,13348,7256,-34,338,210
2121,3236,13412,7332,-51,204,220
2124,3728,13260,7164,-47,448,231
2127,3544,13476,7052,-69,451,217
2130,3492,13328,7164,-87,425,242
2134,3496,13316,7036,-92,388,272
2137,3480,13296,7212,-91,360,280
2141,3476,13268,7596,-56,205,293
2144,3856,13192,7888,63,83,230
2147,4616,13024,8316,171,110,126
2150,4896,13080,8436,327,195,-30
2153,5132,13160,8364,510,396,-219
2156,4908,13236,8488,640,412,-359
2159,5012,13296,8472,811,413,-531
2162,4876,13180,8220,948,425,-689
2165,4636,13208,8104,1075,396,-810
2169,4512,13260,7852,1173,343,-942
2172,4600,13220,7616,1234,385,-1059
2176,4648,13384,7444,1289,524,-1181
2179,4196,13468,7272,1251,589,-1275
2183,4156,13452,6980,1277,732,-1344
2186,3696,13596,6648,1221,766,-1359
2189,3284,13556,6436,1125,657,-1334
2192,3184,13536,6216,1034,637,-1269
2196,2932,13488,6256,905,630,-1207
2199,2836,13680,6180,805,614,-1089
2202,2708,13524,6232,658,637,-1013
2205,2532,13492,6052,525,626,-866
2208,2528,13684,6028,414,559,-779
2211,2404,13512,6136,248,444,-649
2214,2296,13708,6040,107,336,-506
2219,2196,13540,6044,-1,152,-348
2222,2184,13680,6104,-149,36,-209
2225,2200,13528,6224,-273,-125,-60
2228,2076,13664,6248,-409,-283,111
2231,2056,13572,6312,-522,-431,315
2234,2136,13532,6436,-588,-624,429
2237,2272,13524,6576,-681,-820,566
2241,2340,13484,6868,-705,-1007,684
2244,2644,13484,6960,-746,-1154,817
2247,2952,13504,7108,-741,-1227,883
2250,3360,13364,7296,-739,-1266,899
2253,3204,13472,7296,-676,-1312,928
