,time,accX,accY,accZ,gyrX,gyrY,gyrZ
1903,1465,-3420,14380,5412,1775,-5425,3075
1904,1468,-2204,13628,5168,1800,-5624,3270
1905,1471,-3512,12884,4220,1587,-5655,4102
1906,1475,-2608,13004,3764,1396,-6514,4720
1907,1478,-1692,14748,4680,1239,-5234,5068
1908,1482,-6716,14608,6228,1565,-6247,6070
1909,1485,544,13308,5340,1207,-6505,5787
1910,1489,-3260,13300,6836,1395,-5109,6108
1911,1493,-3052,13028,4928,978,-5663,6404
1912,1496,2920,13700,6196,762,-4382,5694
1913,1500,-4352,13564,7388,992,-3813,6545
1914,1503,2168,13092,6168,731,-3713,6094
1915,1512,-600,13148,5836,306,-1947,5779
1916,1515,144,13284,7412,382,-1498,5794
1917,1518,1616,12728,6472,240,-915,5642
1918,1522,4408,13128,6492,54,282,4709
1919,1525,-1024,13432,5240,-358,1303,4338
1920,1528,-1920,11916,8264,-335,986,4994
1921,1533,-2140,11776,6172,-453,744,5413
1922,1536,3504,12412,9544,-122,2026,5203
1923,1539,3832,12608,6152,-50,3406,4329
1924,1543,2112,13564,7628,87,4223,3898
1925,1546,2124,14336,6072,231,5139,3150
1926,1549,-3508,13680,6144,-610,5479,3724
1927,1553,476,13924,8816,-43,4786,3619
1928,1556,476,12348,4672,-134,5729,3101
1929,1565,-5048,13704,4552,1266,8778,1581
1930,1568,276,14208,-556,-297,8534,890
1931,1571,-5808,12928,3396,-727,7394,1358
1932,1576,-2536,13784,5308,-124,7152,1150
1933,1579,1252,15408,4460,-641,7150,532
1934,1582,-2732,14352,820,-1269,6546,235
1935,1586,-2240,14628,2652,-1329,5705,-72
1936,1589,-2188,15180,2176,-1079,4615,-420
1937,1592,-1276,17560,5688,-673,4704,-446
1938,1596,-3008,18280,2412,-577,2935,-433
1939,1599,-4984,15172,2700,212,1326,-283
1940,1603,-4092,13884,-1020,-334,327,-47
1941,1606,-2700,15644,4060,-725,536,258
1942,1630,-628,13924,4552,-1784,-1838,1001
1943,1633,576,13756,5268,-1769,-1533,883
1944,1637,956,13608,5912,-1664,-1178,679
1945,1640,108,13796,5912,-1549,-926,548
1946,1643,-836,13904,5576,-1460,-972,515
1947,1646,-780,14180,5740,-1415,-1234,475
1948,1650,-684,14080,5976,-1307,-1469,437
1949,1653,-768,13864,6580,-1175,-1640,373
1950,1657,-664,13764,6760,-922,-1651,376
1951,1661,-732,13744,6832,-673,-1594,327
1952,1664,-908,13900,6864,-410,-1683,341
1953,1668,-764,14420,7252,-27,-1781,347
1954,1671,-1248,13956,5264,224,-2484,273
1955,1674,-944,14728,7164,538,-2485,352
1956,1683,-1868,15124,2976,1350,-3757,168
1957,1687,-1844,14480,5352,2427,-3673,77
1958,1690,-1640,14780,3164,2121,-4007,163
1959,1693,-1700,14728,4340,2281,-4334,201
1960,1697,-2680,15036,3048,2083,-4628,347
1961,1700,-2004,14296,3204,1947,-4943,464
1962,1705,-808,14476,4924,1846,-5057,712
1963,1708,-1008,15516,4668,2027,-5360,753
1964,1711,-1424,14792,3044,1671,-5920,896
1965,1715,-1776,15576,4380,1245,-6406,1402
1966,1718,-864,14884,5168,1425,-6494,1424
1967,1721,-1024,15656,4608,1522,-6649,1616
1968,1725,-1724,13852,3548,1321,-7236,1728
1969,1728,-1448,14664,4760,1457,-7092,1819
1970,1737,-624,13896,4224,1511,-7933,1741
1971,1741,740,14040,6292,1374,-7455,1863
1972,1745,156,14312,6232,1621,-7517,1988
1973,1748,48,13732,5816,1519,-7731,1953
1974,1752,572,13416,7500,1881,-7623,2016
1975,1755,768,12920,4312,1613,-8047,2054
1976,1758,1576,13484,6628,1718,-7049,1895
1977,1762,2392,13504,8168,1834,-6214,1782
1978,1765,128,13332,6304,1813,-6169,1807
1979,1768,1496,12512,5596,1686,-5589,1743
1980,1772,1652,13160,6224,1622,-4869,1649
1981,1775,2128,14068,7532,1821,-4412,1550
1982,1778,832,14108,6160,2163,-4235,1549
1983,1788,-852,13868,6132,2342,-4767,1850
1984,1792,616,13992,5468,2272,-4438,1856
1985,1795,3792,13792,3328,1785,-4169,1388
1986,1798,-940,13532,5528,2003,-4171,1770
1987,1802,-220,14368,4044,1677,-3993,2058
1988,1805,312,14124,5000,1435,-4060,2201
1989,1808,-2024,13296,6184,1467,-4257,2696
1990,1812,884,14120,6912,1366,-3292,2617
1991,1815,580,13376,4284,1183,-3374,2883
1992,1818,2808,13228,5372,1124,-2610,2724
1993,1822,-592,13748,6736,1365,-1222,2615
1994,1825,-2680,14444,6492,1355,-1072,3033
1995,1830,1048,14508,5588,1308,-1218,3001
1996,1833,992,13864,5368,1307,-850,3096
1997,1842,600,13672,5452,1442,-763,3529
1998,1845,3884,14100,4932,1302,-613,3239
1999,1848,1296,14224,5712,1351,-341,3196
2000,1852,-2404,14240,5160,1258,-764,3812
2001,1855,-108,14080,5872,1383,-796,3971
2002,1858,2808,13588,5424,1372,-589,3886
2003,1862,1000,13328,5604,1358,-312,3951
2004,1865,3264,13872,5664,1355,197,3532
2005,1868,3320,13888,6104,1437,799,3128
2006,1873,3052,14048,6308,1527,1154,2741
2007,1876,1468,13344,6320,1678,1363,2715
2008,1879,1784,13508,6816,2020,1994,2672
2009,1883,2504,13160,7400,2390,2429,2638
2010,1886,1720,13676,6540,2645,2898,2534
2011,1895,720,14408,3868,2745,3347,2580
2012,1898,-712,14108,4148,2584,3455,2722
2013,1902,920,14048,4300,2465,3524,2739
2014,1905,-908,13844,4064,2409,3448,2995
2015,1908,-392,13740,4820,2247,3310,3530
2016,1912,1820,13632,4192,2018,3517,3692
2017,1916,1160,13992,4172,1823,4249,3573
2018,1919,1192,14680,2428,1538,4630,3180
2019,1923,1672,14900,2596,1189,4588,2890
2020,1926,-660,14936,1896,711,4194,3001
2021,1929,1796,14660,3856,727,4137,2584
2022,1932,1828,13836,3180,924,4526,1721
2023,1936,108,14248,3284,772,4722,1477
2024,1939,908,14788,3040,506,4190,1373
2025,1948,-188,14580,3304,-112,4074,1092
2026,1951,616,14764,4572,-32,4562,686
2027,1954,-464,14196,1868,-242,4426,528
2028,1959,1336,14712,4804,-286,4797,293
2029,1962,572,14988,5664,-96,5031,200
2030,1965,-1092,13312,-332,-454,4511,149
2031,1969,2384,14404,1040,-1412,5215,343
2032,1972,-48,12904,8612,-840,5139,632
2033,1975,1628,13904,5488,-1033,6521,729
2034,1978,2544,14192,6960,-598,7133,611
2035,1982,1052,15140,2896,-1256,7641,566
2036,1985,-1508,12664,4592,-1284,7280,656
2037,1988,2172,13432,2136,-1954,7472,617
2038,1992,3996,15900,15316,-91,8454,332
2039,2002,936,15644,7240,-62,7508,-238
2040,2005,3288,16332,7820,828,8119,-672
2041,2008,-964,15704,-2064,267,7502,-485
2042,2012,-32,15380,4580,810,6192,-738
2043,2015,-216,14256,-3312,-418,5442,-898
2044,2018,2360,14504,6348,-355,5897,-1268
2045,2022,1080,16188,6628,44,5702,-1155
2046,2025,-548,14512,5196,446,5457,-1070
2047,2028,-284,15004,3140,908,4738,-1186
2048,2032,-80,16480,5504,1085,4547,-1133
2049,2035,-1724,15068,-3640,11,2712,-1149
2050,2038,-636,14832,588,-843,3001,-872
2051,2043,948,15116,5960,-440,2843,-812
2052,2046,-412,14952,6048,466,3077,-653
2053,2069,56,14404,3764,-1366,594,438
2054,2072,-272,14624,3608,-1423,495,489
2055,2075,-208,14616,3716,-1562,208,530
2056,2079,-180,14576,3988,-1590,-35,585
2057,2082,-292,14360,4472,-1597,-207,618
2058,2086,76,14308,4920,-1522,-215,624
2059,2089,268,14344,5136,-1461,-265,655
2060,2093,172,14360,5128,-1371,-330,623
2061,2096,392,14252,5232,-1236,-414,609
2062,2099,580,14284,5500,-1129,-548,561
2063,2103,956,14196,5568,-943,-634,457
2064,2106,1016,14264,5940,-763,-611,389
2065,2109,1128,14172,5776,-564,-530,297
2066,2113,1064,14136,5632,-404,-454,181
2067,2122,684,14292,5012,-61,-383,-62
2068,2125,544,14488,4548,-47,-341,-118
2069,2129,496,14504,4276,-67,-340,-113
2070,2132,684,14360,4224,-96,-304,-138
2071,2136,508,14312,4732,-88,-160,-135
2072,2139,496,14392,4552,-82,-29,-164
2073,2142,588,14352,4536,-57,164,-173
2074,2145,108,14428,4272,-47,225,-147
2075,2148,-56,14456,3980,-116,184,-131
2076,2152,48,14464,3596,-233,95,-71
2077,2155,-132,14436,3808,-321,99,-43
2078,2158,-360,14428,3804,-371,-7,29
2079,2161,-592,14432,3764,-485,-26,125
2080,2164,-844,14488,3516,-610,-212,257
2081,2168,-800,14612,3500,-754,-425,366
2082,2178,-60,14416,3840,-1004,-777,568
2083,2181,336,14444,4004,-1066,-894,600
2084,2184,100,14416,4288,-1102,-996,583
2085,2188,-36,14296,4328,-1125,-1125,574
2086,2191,236,14468,4388,-1116,-1135,595
2087,2194,84,14328,4372,-1146,-1177,641
2088,2197,276,14396,4840,-1108,-1316,594
2089,2201,1004,14356,4956,-1071,-1259,564
2090,2204,1084,14216,5256,-983,-1079,475
2091,2208,1112,14140,5448,-860,-914,380
2092,2211,1068,14164,5492,-709,-707,312
2093,2215,1056,14104,5460,-596,-550,245
2094,2218,964,14196,5272,-469,-368,193
2095,2222,848,14316,5240,-384,-219,106
2096,2231,1152,14188,5652,13,91,-111
2097,2234,832,14276,5464,152,232,-167
2098,2237,520,14200,5200,241,238,-172
2099,2240,616,14380,5040,281,256,-235
2100,2243,452,14264,4748,322,230,-245
2101,2247,272,14276,4728,371,248,-203
2102,2250,408,14364,4612,389,294,-239
2103,2253,292,14344,4284,366,265,-223
2104,2257,240,14396,4076,307,213,-250
2105,2260,144,14500,3728,230,104,-206
2106,2264,-164,14496,3748,101,-27,-170
2107,2267,-288,14472,3656,24,-205,-130
2108,2270,-372,14380,3580,-95,-251,-52
2109,2273,-376,14420,3816,-183,-314,75
2110,2277,-444,14300,3756,-265,-381,141
2111,2286,-376,14504,3620,-569,-573,323
2112,2289,-296,14448,3856,-692,-828,420
