,time,accX,accY,accZ,gyrX,gyrY,gyrZ
3626,2248,3988,13696,5424,-107,-375,-203
3627,2251,3992,13768,5188,-78,-373,-227
3628,2256,4068,13728,5276,-37,-299,-260
3629,2259,4096,13716,5180,-44,-237,-329
3630,2262,3784,13724,5120,-17,-98,-350
3631,2265,3676,13740,5220,-32,-53,-360
3632,2269,3352,13752,5100,-6,-111,-295
3633,2272,3152,13712,4956,-59,-181,-269
3634,2281,3520,13720,4780,-157,-167,-99
3635,2284,3672,13800,4676,-184,-96,-86
3636,2287,3740,13760,4916,-224,-58,-80
3637,2291,3744,13812,5108,-241,-23,-85
3638,2294,3664,13672,5080,-244,-47,-107
3639,2297,3748,13784,4988,-262,-79,-135
3640,2302,3784,13692,4920,-243,-109,-162
3641,2305,3380,13736,5240,-258,-169,-165
3642,2308,3396,13744,5260,-218,-265,-124
