,time,accX,accY,accZ,gyrX,gyrY,gyrZ
397,2195,648,12432,7512,-279,300,81
398,2198,1012,12376,7796,-291,345,37
399,2201,940,12416,7704,-254,414,15
400,2204,856,12448,7836,-244,409,-11
401,2208,700,12384,7788,-208,389,-35
402,2216,552,12376,7732,-211,290,-33
403,2221,560,12424,7624,-202,314,-41
404,2224,680,12424,7608,-234,242,-15
405,2227,596,12352,7544,-230,266,-29
406,2230,580,12388,7528,-231,243,-43
407,2233,456,12456,7504,-241,177,-6
408,2237,532,12356,7564,-252,128,-20
409,2240,576,12412,7624,-226,170,-27
410,2243,680,12336,7612,-236,114,-13
411,2246,660,12440,7768,-196,87,-19
412,2249,612,12408,7688,-228,62,-13
413,2253,652,12476,7564,-201,43,-1
414,2256,584,12316,7564,-209,-39,-31
415,2259,608,12360,7736,-192,20,-23
416,2263,304,12336,7784,-184,22,26
417,2272,204,12440,7484,-168,-100,123
418,2275,196,12428,7456,-199,-72,191
419,2278,348,12380,7512,-213,21,228
420,2282,-12,12412,7448,-247,-44,281
421,2285,164,12416,7340,-261,-120,313
422,2288,132,12428,7476,-296,-172,375
423,2291,128,12380,7492,-313,-255,427
424,2295,272,12428,7544,-314,-251,471
425,2298,696,12328,7708,-310,-206,468
426,2301,1028,12356,7824,-278,-143,461
427,2305,1056,12348,7672,-300,-107,402
428,2309,1000,12444,7524,-267,-112,342
429,2312,980,12424,7564,-278,-77,287
430,2315,1068,12448,7588,-325,-22,252
431,2318,1080,12492,7516,-297,50,215
432,2327,968,12452,7512,-334,142,84
433,2330,928,12396,7628,-308,172,43
434,2334,1044,12384,7648,-311,234,-4
435,2337,856,12460,7740,-295,226,-28
436,2340,648,12448,7848,-290,223,-32
437,2343,668,12376,7604,-291,224,-24
438,2348,640,12360,7684,-307,208,-31
439,2351,636,12460,7824,-289,181,-25
440,2354,560,12384,7704,-285,108,-35
441,2357,556,12344,7572,-267,46,-13
442,2360,632,12400,7740,-240,-27,-22
443,2364,808,12320,7776,-228,-49,-38
444,2367,652,12408,7828,-203,-22,-70
445,2370,640,12372,7820,-188,-45,-90
446,2373,768,12316,7660,-180,-39,-82
447,2382,548,12316,7648,-135,26,-121
448,2385,412,12440,7576,-125,24,-93
449,2388,484,12428,7560,-152,57,-77
450,2393,720,12328,7652,-154,117,-73
451,2396,684,12284,7468,-179,144,-101
452,2399,692,12460,7556,-183,188,-69
453,2402,656,12464,7568,-183,289,-91
454,2406,652,12416,7428,-172,340,-86
455,2409,380,12400,7460,-215,327,-62
456,2412,260,12532,7336,-250,285,-31
457,2415,192,12464,7344,-285,267,39
458,2418,320,12540,7396,-333,286,85
459,2422,316,12320,7320,-339,225,89
460,2425,228,12300,7508,-356,255,151
461,2428,332,12404,7544,-359,223,160
462,2458,764,12260,7864,-275,-269,143
463,2461,776,12396,7836,-226,-191,109
464,2464,788,12308,7840,-183,-178,86
465,2467,744,12364,7716,-154,-150,90
466,2471,656,12376,7736,-139,-181,78
467,2475,560,12592,7464,-146,-165,84
468,2478,420,12436,7384,-180,-119,100
469,2481,380,12392,7544,-191,-175,154
470,2485,476,12412,7544,-199,-157,174
471,2488,628,12452,7628,-247,-170,188
472,2491,720,12464,7540,-250,-166,169
473,2494,760,12424,7728,-235,-172,188
474,2498,680,12452,7720,-205,-96,178
475,2501,592,12456,7756,-234,-66,164
476,2504,752,12556,7624,-206,-43,167
477,2511,808,12348,7592,-219,-34,135
478,2514,760,12428,7440,-246,25,110
479,2519,900,12456,7544,-245,84,97
480,2522,832,12324,7648,-258,111,71
481,2525,568,12508,7572,-250,144,76
482,2528,592,12440,7564,-271,134,92
483,2531,632,12392,7600,-272,147,99
484,2534,696,12416,7596,-294,159,67
485,2538,596,12500,7612,-272,155,73
486,2541,532,12404,7688,-269,159,69
487,2544,620,12520,7600,-247,126,79
488,2547,600,12416,7584,-237,159,58
489,2550,628,12464,7724,-235,149,48
490,2553,468,12544,7680,-244,160,74
491,2557,596,12384,7796,-237,172,91
492,2561,680,12328,7644,-248,182,78
493,2570,516,12464,7724,-223,95,34
494,2573,620,12344,7676,-206,109,43
495,2576,560,12316,7608,-208,139,54
496,2579,520,12416,7624,-234,156,74
497,2582,512,12404,7576,-235,136,55
498,2585,372,12508,7652,-221,109,53
499,2589,416,12420,7596,-249,52,105
500,2592,592,12352,7644,-253,13,92
501,2595,676,12348,7680,-237,1,92
502,2598,592,12364,7732,-219,-22,87
503,2601,504,12368,7876,-182,-51,55
504,2605,612,12412,7924,-147,-75,96
505,2609,828,12384,7612,-118,-95,49
506,2612,824,12460,7756,-105,-74,8
507,2615,696,12328,7592,-70,-62,-5
508,2624,628,12396,7592,-125,-124,33
509,2627,680,12356,7396,-109,-108,29
510,2630,484,12436,7492,-149,-86,42
511,2633,308,12440,7384,-171,-86,84
512,2636,416,12480,7276,-204,-107,85
513,2640,128,12416,7280,-238,-141,124
514,2643,256,12464,7464,-283,-145,188
515,2647,388,12424,7376,-319,-196,206
516,2650,476,12484,7476,-349,-174,253
517,2654,508,12452,7564,-328,-172,240
518,2657,580,12432,7520,-363,-142,247
519,2660,520,12280,7620,-364,-106,269
520,2663,656,12376,7480,-348,-26,275
521,2667,884,12468,7700,-328,60,257
522,2670,760,12424,7668,-338,72,238
523,2679,740,12420,7840,-324,118,144
524,2682,812,12432,7700,-275,132,155
525,2685,928,12464,7588,-292,219,129
526,2689,996,12360,7648,-264,258,67
527,2692,960,12472,7672,-237,303,33
528,2696,1068,12364,7672,-231,278,-35
529,2699,1032,12404,7668,-218,307,-98
530,2702,964,12404,7600,-209,304,-139
531,2705,828,12472,7752,-203,284,-192
532,2709,884,12416,7816,-179,260,-234
533,2712,832,12332,7708,-169,283,-266
534,2715,548,12432,7672,-147,306,-280
535,2718,428,12416,7700,-160,219,-242
536,2722,468,12452,7460,-152,190,-232
537,2725,212,12504,7560,-139,136,-191
538,2735,468,12468,7504,-170,247,-147
539,2738,288,12444,7556,-163,265,-112
540,2741,404,12380,7388,-196,372,-65
541,2745,208,12544,7468,-178,395,-29
542,2748,224,12472,7372,-219,416,10
543,2751,268,12404,7368,-264,473,19
544,2754,348,12460,7436,-298,419,69
545,2757,232,12448,7348,-332,419,132
546,2760,244,12476,7540,-349,362,142
547,2764,348,12376,7580,-356,284,174
548,2767,620,12360,7684,-350,272,146
549,2770,480,12384,7656,-340,253,193
550,2774,544,12472,7780,-333,193,189
551,2778,552,12348,7848,-299,170,169
552,2781,600,12348,7696,-265,151,183
553,2790,668,12380,7712,-256,120,143
554,2793,372,12404,7452,-225,15,124
555,2796,280,12500,7456,-277,-161,132
556,2799,160,12424,7436,-291,-176,172
557,2802,312,12356,7528,-312,-193,203
558,2806,444,12416,7636,-295,-206,232
559,2809,336,12380,7640,-287,-251,264
560,2812,288,12440,7652,-286,-284,270
561,2817,428,12412,7656,-302,-305,288
562,2820,556,12408,7400,-308,-275,273
563,2823,568,12528,7504,-303,-251,277
564,2826,700,12452,7548,-312,-234,276
565,2830,896,12304,7696,-340,-162,278
566,2833,936,12532,7684,-314,-57,198
567,2836,908,12448,7748,-307,-19,155
568,2845,968,12448,7608,-238,5,28
569,2848,832,12492,7736,-241,79,1
570,2851,948,12392,7808,-222,130,-34
571,2854,832,12416,7812,-201,171,-84
572,2857,792,12480,7544,-194,217,-98
573,2862,632,12440,7584,-218,243,-102
574,2865,644,12448,7632,-198,290,-85
575,2868,440,12420,7604,-198,313,-109
576,2871,412,12432,7676,-194,350,-72
577,2875,404,12412,7612,-181,348,-89
578,2878,584,12360,7704,-171,391,-74
579,2881,624,12444,7716,-188,524,-77
580,2884,532,12396,7880,-169,530,-81
581,2888,616,12384,7644,-185,594,-120
582,2891,692,12460,7612,-166,636,-104
583,2921,360,12388,7608,-251,259,-78
584,2924,96,12380,7468,-255,206,-55
585,2927,40,12452,7580,-276,152,10
586,2930,-40,12384,7588,-304,56,51
587,2933,-192,12468,7460,-293,-11,148
588,2937,-288,12436,7456,-297,-99,242
589,2940,-168,12400,7484,-340,-151,313
590,2944,-32,12416,7384,-353,-285,401
591,2947,32,12424,7592,-392,-301,423
592,2951,-16,12516,7604,-408,-415,493
593,2954,192,12380,7600,-393,-424,526
594,2957,692,12308,7672,-372,-377,523
595,2960,668,12464,7996,-334,-346,515
596,2964,604,12404,7864,-317,-336,491
597,2967,764,12428,7804,-269,-379,446
598,2974,1036,12388,7848,-193,-305,327
599,2977,980,12444,7760,-181,-183,264
600,2980,912,12436,7692,-188,-139,221
601,2984,1064,12520,7724,-158,-88,152
602,2988,1064,12580,7480,-175,-41,86
603,2991,840,12444,7476,-177,-47,40
604,2994,864,12428,7624,-205,-43,-9
605,2998,816,12388,7580,-201,-40,-13
606,3001,704,12428,7608,-189,17,-45
