,time,accX,accY,accZ,gyrX,gyrY,gyrZ,roll,pitch,yaw
2398,426,6484,12132,5480,3356,2005,4861,-2.8857647437973815,0.40974485502391833,2.828473378827067
2399,430,1616,12000,7260,3455,2171,5029,-0.014849843432617839,-0.42531366350632877,-1.5710702904724494
2400,433,1764,13124,8040,3684,2514,5102,-3.043440864571078,0.6995459510764604,2.9459786856654158
2401,436,4608,12268,6512,3832,2648,5157,-0.2526397077763078,-0.6327245895188441,-1.7612767499565554
2402,440,3784,12628,7000,4134,2696,5361,2.9157347679900645,0.8791773554869173,-3.124992556147714
2403,443,3076,12496,6864,4003,3345,5064,-0.4782022030019909,-0.8811403481509995,-2.091835824674235
2404,446,4244,13256,7424,3969,3927,4608,2.4832389687004404,1.0518327803153742,-2.586354839157591
2405,456,-52,12976,9408,3945,5361,4496,-0.9161580150239454,-1.0519534631414948,-2.7418406973619525
2406,459,3748,12300,7104,3879,5944,4287,1.9775914060423847,1.0336281801640383,-2.014037154569158
2407,463,3676,12080,7244,3617,6689,3831,-1.3527493880817345,-0.9687253894622162,2.960838834723872
2408,466,5424,13092,7308,3221,7403,3176,1.665387721241653,0.8776458111389508,-1.5157243428736054
2409,469,1400,12436,8316,3131,6830,3160,-1.5853823543779009,-0.7762727963942259,2.840312026043788
2410,472,3452,10240,5376,2597,6363,2595,1.480723658649035,0.6494509313222624,-1.277932160077676
2411,476,-396,14620,11920,2951,5516,2651,-1.7306547073976015,-0.5091916467432352,2.958388402022632
2412,479,2360,12892,8852,2564,4709,2384,1.2671948232340142,0.3826216034502483,-1.202715678591716
2413,482,2636,12468,6608,2636,3754,2451,-2.0334755048890867,-0.24644201270835256,3.0727261507499053
2414,486,3152,11436,5868,2455,3087,2234,0.9810340442179765,0.05988641201373238,-1.2350243681714217
2415,489,804,13228,9516,3197,2277,2519,-2.5086698923009623,-0.08990058618525563,-2.8482400918972024
2416,492,3572,12384,7648,2762,2220,2339,0.712452375550405,-0.29285945031548055,-1.106426909256885
2417,497,2976,11136,5888,2629,1968,2284,-2.896829284376544,0.21630217898577064,-2.7369534482335167
2418,500,2720,10444,5284,2399,1605,2328,0.2264084965774484,-0.5839790077600304,-1.139309292814105
2419,509,3660,13484,9388,2691,1001,2370,2.724344339502215,0.26275794425517257,-2.451540030398901
2420,512,3756,14236,9844,2629,726,2413,-0.3718471551399077,-0.8330480689048407,-1.2825174666082402
2421,515,5264,12248,5676,2030,585,2263,2.1438545260114514,0.6339435263211171,-2.1991799168380455
2422,518,2548,11416,5272,2425,574,2174,-1.3918588911681646,-0.8318573829796096,-2.0406113390481484
2423,522,2368,13172,6516,2426,35,2263,1.3409853260918647,0.6459240290536594,-1.9848658462297917
2424,525,1860,11668,4980,2494,-105,2219,-2.2255997171137825,-0.7094347149740678,-2.4966525603690943
2425,528,2984,13248,7124,2837,-77,2150,0.7456309179491188,0.3276217162106437,-1.6864007467467743
2426,532,2752,12380,4756,2388,-276,2210,-3.0128417678008677,-0.5795986712905847,-2.9111602069882574
2427,535,3152,12856,5620,2551,-300,2058,0.23841381681813023,-0.05942234900770106,-1.5681822833369488
2428,539,3324,14824,8420,3062,-456,1836,2.8275281182377543,-0.3081566155469558,-2.657091461733147
2429,542,1080,13508,6256,2672,-1214,2132,-0.3985129400019608,-0.017451342328554838,-1.1898517279527485
2430,546,2992,12656,5668,2918,-1516,1930,2.3027734176163133,-0.09587195160654764,-2.5736527430502107
2431,549,4676,14404,8524,2957,-1522,1925,-0.810645527181315,-0.35210149548715525,-1.181554377101872
2432,552,1480,10992,4944,2789,-2274,1982,1.759238093255758,0.150190471750661,-2.7626331675631333
2433,575,1664,12600,5940,1894,-4241,1537,-1.3033745574440916,-0.40977268912077713,-0.4357807862185052
2434,579,1484,12376,7004,2001,-4876,1444,1.4935928535149587,0.4736513417460234,-2.7212607320649647
2435,583,880,13496,6128,1806,-5197,1296,-1.4587522531838737,-0.7322240684433547,-0.3471632292963408
2436,586,2924,13416,6884,1747,-5688,914,1.1871211841626341,0.7561079694989966,-2.6452277264856083
2437,589,4308,15148,6656,1538,-6432,515,-1.5669705517515817,-1.0109398980291873,-0.18551210121071546
2438,593,2096,13128,4384,1162,-6464,-116,0.8752558505352503,1.037387289333944,-2.5692947577507677
2439,596,4248,12964,5180,868,-6779,-577,-1.4469265922331904,-1.2802842298284922,0.1381325346322524
2440,599,3968,12568,4400,360,-6692,-1221,0.41845318271742776,1.34096535052417,-2.314808927123034
2441,603,6400,12992,5032,-70,-6611,-1954,-0.3037595597662965,-1.3763318293076792,1.5308282894820824
2442,606,8348,12716,5320,-587,-6155,-2482,-1.8424537579508666,1.402431866133961,-0.2150544491928812
2443,609,7052,12432,4616,-1144,-5327,-3112,0.15579622747709732,-1.0489131515639902,2.2704263858841176
2444,613,7552,11888,5768,-1480,-4349,-3424,-2.4603930196003954,1.0047439110903549,0.23335061413809755
2445,616,4300,11860,6788,-1711,-4043,-3249,0.3821453657079318,-0.6941991024902369,2.4501006834259433
2446,620,11460,12092,3444,-2261,-2193,-4760,-3.126558110463138,0.33940441615185984,0.1920586382782366
2447,630,3332,11844,8596,-2389,-1136,-4074,0.20653047681722161,-0.20580126296294443,2.2492989761277613
2448,633,4096,10848,7388,-2189,-1233,-3711,-2.8269215574374744,0.006119201902349264,0.1400512901816295
2449,637,5724,11016,8120,-1994,-1367,-3462,0.5198372241915132,0.1565411172047301,2.280218229217716
2450,640,3624,11792,8284,-1873,-1638,-2898,-2.3554668289238414,-0.3120544856995311,0.2169529088765762
2451,644,-1756,10656,10304,-1311,-2483,-1817,1.4147105949257321,0.3645463431305795,2.4471624815769757
2452,647,3444,10536,8800,-1121,-2839,-1443,-1.9318514673697058,-0.7588864464823889,0.058784769859497654
2453,650,11880,11636,4740,-1491,-1925,-2618,1.3585941796972334,1.0640765216025696,1.6796272020236656
2454,654,5824,11492,7108,-1397,-2066,-2236,-1.0320195250102424,-1.018766345761037,0.6451207375577857
2455,657,12432,12056,3540,-2082,-723,-3622,2.512772194291434,0.9320474183411139,-0.28305449832331214
2456,661,9368,11684,2800,-2756,681,-4579,-0.8004972065302877,-0.5551097603372065,1.3669742364620636
2457,664,4260,11544,8000,-2722,825,-4458,2.765923983827672,0.5912245194565262,-0.43652173639096875
2458,668,6692,11636,6924,-2668,828,-4788,-0.4959034910342856,-0.30760116632786944,1.5993067231882987
2459,672,4240,11636,6008,-2912,714,-4266,2.911483188072612,0.25113400863704566,-0.2885178361249334
2460,680,5560,12748,4920,-3969,2071,-5165,-0.5850657998168174,0.17480765261388154,1.6708412701535487
2461,684,4324,10392,6492,-4151,1715,-5153,-3.13463559603395,0.09000692992428876,-0.17981352132523568
2462,687,6176,12472,6888,-4673,2066,-5488,-0.4594793961654059,0.43973150830514285,1.6787377580470746
2463,691,7660,12524,6476,-4913,2241,-5667,-2.986718386029191,-0.10647426167365831,-0.0726139625156252
2464,694,4744,11484,6232,-5038,2330,-5323,-0.2847459538324052,0.6750808219948352,1.588787934114767
2465,697,3304,13100,8988,-4832,2901,-5115,-2.897886181004365,-0.37981403673516606,0.07795854457001392
2466,701,6604,11292,5292,-4831,2527,-4870,0.052586422388463214,0.8091087993708376,1.4169459264465676
2467,704,2020,13244,8632,-4204,3218,-4080,-2.7677250251896743,-0.7072343452139436,0.38399066800617326
2468,707,120,14700,11308,-3035,1681,-2942,0.6504565158367426,0.8068129476633327,1.165157748797629
2469,712,2116,13800,5868,-2820,561,-2222,-2.011844881793232,-0.44980377307238906,0.6258184622052931
2470,715,3352,16628,11180,-2425,1295,-2230,1.8272767740590279,1.0735361740860059,-0.022338589421067218
2471,719,6880,12784,3372,-3399,722,-2271,-1.4121170187501129,-0.028938464247399254,0.637610007663234
2472,722,4144,12928,7520,-2884,1760,-2155,2.5664298466875635,0.5494076625227972,-0.8552997777397212
2473,725,3724,6672,576,-3509,1413,-1882,-0.9578162016788838,0.3781074115412288,0.4661759244417782
2474,734,5508,13440,6856,-3713,2844,-1480,2.6101289532477985,-0.18867769722592811,-0.8566715312526254
2475,737,4428,11288,5468,-3439,3437,-1695,-0.7987849205832088,0.7328085004951778,0.6752298507802309
2476,741,4524,11508,6628,-4250,4269,-1099,2.7751285638353633,-0.48171582752333725,-0.45576045864825526
2477,744,7060,13188,9872,-3834,4329,-1103,-0.4902592127397271,1.0023725601620943,0.5698915399479846
2478,747,2648,12844,8760,-3749,4440,-586,3.085665251141758,-0.6564599710548934,-0.050019780620260065
2479,751,696,10220,7004,-3675,4322,-59,0.2628943930169612,1.0625722452742732,-0.18912039159534727
2480,755,4540,11380,10640,-3133,4234,205,-2.727389228573087,-0.7230695074280544,0.43384980529070044
2481,758,5952,12836,9704,-2609,4380,-24,1.151239123073055,1.0230101119175048,-0.8690391090335223
2482,762,1664,11364,6920,-2598,4371,220,-2.3738727895004805,-0.4969402056719173,0.8279047571089094
2483,765,7344,14588,10692,-1920,4152,-199,1.791798486519174,0.7487573091008594,-1.2336983815301559
2484,768,4420,12744,7056,-2005,4388,-359,-2.0412266806472306,-0.22263111043326278,1.0893543603279494
2485,772,5320,13984,8288,-1790,4463,-824,2.1400968288911617,0.42055144848732656,-1.25465588562657
2486,775,-768,12220,6616,-1947,4516,-283,-2.084333588036494,0.19633744043223778,1.3077625591972033
2487,778,2776,14060,7068,-1363,4472,-1007,2.570287224107922,0.048763794608176675,-1.2669034343374337
