,time,accX,accY,accZ,gyrX,gyrY,gyrZ
409,1528,2228,13848,5080,1496,794,-2500
410,1532,2164,13796,5052,1594,720,-2483
411,1535,1884,13652,5024,1698,557,-2525
412,1538,1804,13580,5000,1751,532,-2592
413,1542,1816,13456,4872,1837,572,-2594
414,1545,1464,14020,4856,1900,514,-2514
415,1553,-2184,17588,4904,1568,-431,-583
416,1556,1036,16676,3740,1335,-1075,-44
417,1559,2524,15696,2952,978,-1179,-185
418,1563,2476,15016,3648,784,-972,-265
419,1566,2520,14388,3616,588,-898,-386
420,1569,1056,14152,4824,634,-790,-241
421,1573,936,14004,4428,635,-954,25
422,1576,724,14320,4296,620,-924,391
423,1579,1496,14672,3948,551,-986,576
424,1582,1316,14560,4128,437,-1030,782
425,1586,2100,14492,4008,360,-1039,858
426,1589,2780,14448,3980,305,-993,840
427,1592,3040,14284,4340,258,-873,772
428,1596,3224,14432,4484,246,-747,764
429,1603,4132,14348,4324,196,-403,442
430,1606,4120,14236,4408,216,-127,261
431,1610,4092,14268,4676,223,127,73
432,1613,4228,14344,4656,237,348,-126
433,1616,3604,14188,4780,242,447,-252
434,1619,3412,14280,4552,264,544,-363
435,1623,3372,14328,4892,305,663,-444
436,1626,3664,14332,4836,340,871,-546
437,1629,3740,14416,4784,348,1123,-684
438,1632,3688,14344,4592,364,1278,-838
439,1636,3224,14432,4720,348,1447,-938
440,1640,2732,14348,4576,384,1457,-945
441,1643,2440,14288,4492,351,1465,-958
442,1647,2436,14304,4468,358,1568,-966
443,1650,2284,14348,4600,359,1701,-937
444,1657,2152,14232,4536,361,1866,-863
445,1660,2200,14336,4572,334,1983,-785
446,1663,1688,14420,4644,359,2055,-689
447,1667,-1780,14368,5764,654,1865,96
448,1670,-2252,14128,5536,969,1237,1034
449,1673,1152,14204,3872,805,765,1152
450,1676,-116,14344,4492,765,1009,1412
451,1681,1560,14200,4520,745,1172,1701
452,1684,1120,14332,4308,622,1200,1797
453,1687,1864,14188,4016,562,1238,1873
454,1691,3156,14416,3932,533,1370,2076
455,1694,1104,14288,4744,596,1679,2445
456,1697,2476,14380,4120,517,1620,2487
457,1700,1452,14028,4960,643,1646,2995
458,1724,1532,14340,4844,859,2167,3776
459,1727,3124,14548,4404,787,1958,3628
460,1731,1816,14428,4676,846,1799,4005
461,1734,4704,14232,3992,812,1889,3801
462,1737,2836,14184,4812,837,2051,3808
463,1741,3456,14436,4580,819,2106,3636
464,1744,4476,14092,4324,859,2304,3312
465,1747,4500,14244,4808,863,2342,3158
466,1751,4312,14264,4964,961,2223,3400
467,1754,6884,14464,4580,947,2596,2718
468,1757,3368,14204,5160,921,2828,2365
469,1760,1192,13760,5164,1008,2685,2724
470,1764,3472,14196,5028,1106,2567,2640
471,1768,2176,14280,5124,1180,2269,2811
472,1775,2244,14060,5020,1264,2398,2848
473,1778,4008,14056,3516,1121,2688,2204
474,1782,2048,13880,4428,1147,2448,2527
475,1785,2020,14224,4276,1117,2512,2307
476,1788,2560,14880,4664,1132,2674,2363
477,1792,1540,13920,4040,1085,2731,2409
478,1795,1348,14272,4696,1201,2604,2794
479,1798,2692,14096,4708,1258,2593,2818
480,1802,4784,14448,4340,1300,2505,2964
481,1805,3448,14296,4300,1189,2786,2609
482,1809,5040,14740,3260,1045,3034,1895
483,1813,1072,14212,3988,902,3205,1839
484,1816,2560,14368,4096,957,2754,2076
485,1819,2608,14280,3916,915,2636,1846
486,1826,4328,14620,3676,765,2752,1608
487,1829,1576,14272,4440,854,2464,2047
488,1833,2712,14240,4232,836,2224,2178
489,1836,2580,14296,4140,824,2241,2022
490,1839,1048,14316,4436,860,2364,2317
491,1843,2704,14004,4128,940,2488,2362
492,1846,1812,14208,4492,961,2298,2615
493,1849,3504,14312,4696,1011,2231,2725
494,1854,4836,14304,3572,930,2241,2183
495,1857,3132,14472,4352,897,2214,2307
496,1860,2252,14112,4292,855,2620,2046
497,1863,3800,14452,3812,787,2508,1659
498,1867,2580,14464,4240,730,2552,1615
499,1870,1280,14232,4096,728,2355,1867
500,1877,2492,14244,4200,725,2175,1716
501,1880,3792,14328,4076,686,2349,1649
502,1883,3960,14560,4580,694,2556,1584
503,1887,6520,14580,2924,512,2673,871
504,1890,2192,14384,3844,469,2713,825
505,1893,804,14200,4104,508,2268,1244
506,1897,3636,14532,3892,559,1864,1370
507,1901,5280,14736,3660,473,1953,982
508,1904,-1104,13936,4836,588,1711,1856
509,1907,4044,15040,4064,524,1482,1332
510,1911,1840,14488,4240,546,1614,1651
511,1914,4872,14796,3616,459,1934,1176
512,1917,2000,14380,3648,366,2221,858
513,1921,1356,14208,4416,395,1935,1114
514,1924,52,14148,4468,434,1564,1278
515,1931,2008,14260,4124,491,1137,1365
516,1934,1032,14216,3912,474,726,1678
517,1938,3508,14372,3444,391,884,1370
518,1941,2728,14680,3280,237,971,975
519,1945,2524,14580,3448,108,800,783
520,1948,5384,14948,3440,26,525,561
521,1951,2340,14648,3888,-82,714,263
522,1954,-744,14072,5224,102,504,1156
523,1957,4532,14352,4316,153,238,966
524,1961,3100,14364,3892,128,316,925
525,1964,6056,14784,3336,-18,881,114
526,1967,3408,14608,3480,-148,1113,-130
527,1970,2360,14480,4072,-193,747,-81
528,1974,2736,14372,4072,-181,654,-51
529,1981,1944,14364,4200,-155,590,108
530,1985,1624,14380,4148,-213,287,226
531,1988,1708,14364,3996,-179,89,380
532,1991,2156,14428,4096,-209,-37,498
533,1994,2532,14408,4212,-210,-95,544
534,1998,2912,14360,4112,-215,-135,551
535,2001,2956,14512,4352,-192,-157,582
536,2004,2920,14496,4232,-206,-240,542
537,2008,2828,14468,4272,-199,-287,555
538,2011,2852,14408,4008,-198,-369,561
539,2014,3156,14384,3984,-231,-428,559
540,2017,3596,14396,3968,-269,-400,515
541,2021,3776,14452,4120,-257,-324,423
542,2025,3572,14340,4088,-260,-268,301
543,2028,3068,14444,4264,-255,-286,312
544,2035,2972,14436,3848,-261,-347,321
545,2038,2784,14456,3912,-288,-362,340
546,2042,2500,14312,4112,-275,-404,389
547,2045,2744,14352,3976,-287,-433,439
548,2048,3008,14396,4060,-277,-410,435
549,2052,3340,14400,4104,-314,-389,407
550,2055,3196,14368,4184,-297,-393,358
551,2058,3224,14412,4192,-321,-398,358
552,2062,2996,14432,4224,-317,-442,324
553,2066,2972,14392,4060,-304,-451,333
554,2069,2772,14352,4004,-324,-565,370
555,2072,2672,14476,4096,-334,-620,408
556,2076,2656,14436,4096,-306,-722,416
557,2079,2716,14396,4168,-324,-729,487
558,2086,2684,14436,4272,-307,-752,576
559,2089,2800,14332,4016,-288,-703,640
560,2092,3068,14396,4036,-299,-651,656
561,2096,3492,14300,4068,-277,-522,616
562,2099,3868,14292,4004,-311,-371,555
563,2102,4032,14332,4036,-318,-184,431
564,2106,4064,14344,4100,-313,-1,327
565,2110,3828,14444,4208,-287,33,243
566,2113,3596,14376,4320,-271,149,169
567,2116,3204,14356,4156,-288,190,170
568,2119,2796,14380,4084,-300,205,193
569,2123,2820,14436,4016,-280,211,215
570,2126,3076,14336,3972,-286,180,278
571,2129,3088,14324,3944,-318,181,263
572,2133,2992,14336,4044,-331,112,299
573,2156,3004,14348,4172,-277,-246,451
574,2160,3276,14352,4056,-290,-211,426
575,2163,3344,14340,3984,-312,-147,417
576,2166,3240,14380,4076,-280,-104,382
577,2169,2980,14324,4156,-286,-184,378
578,2173,2888,14472,4280,-262,-251,408
579,2176,3012,14308,4288,-211,-300,428
580,2179,3424,14280,4384,-204,-281,411
581,2183,3348,14340,4248,-165,-244,375
582,2186,3268,14344,4260,-180,-164,355
583,2189,3252,14368,4116,-128,-156,340
584,2194,2992,14352,4152,-141,-153,345
585,2197,2988,14388,4108,-155,-211,360
586,2200,3084,14408,3944,-189,-205,375
587,2207,3148,14408,3956,-245,-174,371
588,2210,3056,14364,4068,-256,-219,379
589,2214,3220,14408,4028,-305,-211,354
590,2217,3292,14400,4160,-243,-144,353
591,2220,3524,14364,4112,-263,-124,317
592,2224,3436,14428,4120,-256,-62,275
593,2227,3620,14460,4088,-270,21,239
594,2230,3444,14352,4128,-249,121,170
595,2233,3160,14384,4088,-239,127,158
596,2238,3100,14456,4220,-252,123,202
597,2241,3036,14392,4044,-257,105,179
598,2244,3192,14352,4060,-265,113,209
599,2247,3220,14392,3984,-252,200,201
600,2251,3316,14344,3976,-271,212,194
601,2257,2772,14416,4140,-244,137,307
602,2261,3052,14380,4208,-256,103,307
603,2264,3180,14428,3988,-248,101,318
604,2267,3296,14520,3892,-270,123,290
605,2270,3080,14416,4060,-272,71,293
