time,accX,accY,accZ,gyrX,gyrY,gyrZ
1639,4220,13216,5700,-259,388,-86
1642,4096,13208,5668,-275,380,-57
1646,4120,13160,5652,-321,390,-41
1650,4092,13328,5768,-296,377,-44
1653,4268,13144,5828,-289,392,-29
1656,4308,13188,5680,-295,378,-36
1659,4312,13268,5640,-332,408,-41
1663,4192,13264,6120,-298,403,-69
1666,4028,13244,5964,-303,327,-65
1669,4104,13136,5832,-267,253,-22
1672,4404,13200,5708,-279,330,-38
1676,4272,13264,5848,-291,430,-58
1685,4104,13260,5824,-256,384,-7
1689,4296,13276,5644,-269,446,-28
1692,4216,13252,5744,-314,487,-22
1695,4020,13320,5628,-323,492,-36
1699,4148,13196,5648,-341,500,-12
1702,4040,13256,5568,-348,467,1
1705,4028,13224,5608,-381,489,25
1708,4128,13228,5692,-407,543,10
1711,4044,13324,5708,-412,537,24
1715,4216,13188,5676,-411,492,7
1718,4392,13152,5848,-422,476,-22
1721,4160,13208,5956,-399,345,-28
1724,4212,13244,5940,-375,278,-43
1728,4292,13300,5988,-377,300,-70
1737,4328,13152,5756,-342,385,-155
1741,4224,13328,5912,-333,391,-178
1744,4116,13240,5888,-331,343,-183
1747,4116,13192,5816,-305,333,-192
1751,3864,13196,5864,-317,328,-172
1754,3776,13284,5764,-321,292,-134
1757,3856,13272,5560,-332,220,-99
1760,3772,13296,5696,-328,151,-63
1764,3916,13220,5820,-342,102,-23
1767,4048,13184,5924,-338,89,-33
1770,4260,13204,5868,-299,108,-12
1774,4268,13312,5812,-323,133,-80
1778,4184,13328,5844,-302,118,-66
1781,4084,13212,5928,-290,122,-60
1784,4052,13248,5792,-289,149,-61
1807,4044,13192,5836,-229,-25,82
1810,4056,13180,5900,-236,-60,105
1813,3988,13196,5992,-208,-80,124
1818,4040,13236,5800,-190,-142,112
1821,4408,13224,5828,-219,-65,97
1824,4796,13392,5720,-217,33,24
1827,4700,13304,5716,-253,223,-47
1831,4468,13300,5808,-221,268,-105
1834,4172,13248,5888,-216,335,-83
1837,4244,13420,5788,-207,360,-92
1840,4312,13364,5684,-214,432,-110
1844,4152,13352,5724,-256,477,-142
1847,3980,13236,5784,-258,461,-85
1850,3940,13392,5676,-257,424,-87
1853,4036,13336,5632,-307,394,-92
1864,3840,13228,5696,-389,365,-40
1867,3952,13304,5700,-399,362,-49
1870,4132,13196,5724,-400,321,-48
1873,4120,13284,5760,-431,396,-14
1877,4112,13288,5852,-454,457,-33
1880,4104,13348,6000,-416,529,-40
1883,3892,13256,6184,-386,544,-3
1886,4004,13236,5928,-378,442,-3
1889,4040,13236,6128,-354,435,0
1893,4120,13268,5864,-339,438,7
1896,4096,13236,5956,-323,442,-30
1900,4120,13328,5836,-344,431,10
1903,3944,13264,5900,-305,429,-2
1907,3908,13212,5860,-321,328,7
1915,3892,13256,5940,-334,192,50
1918,4040,13292,5772,-311,172,24
1922,4140,13256,5824,-316,187,42
1925,4088,13352,5748,-327,143,10
1928,4236,13296,5948,-333,157,-1
1931,4036,13280,5944,-322,187,-13
1935,3996,13292,5828,-337,161,-6
1938,4200,13276,5972,-304,198,-48
1941,4096,13168,5836,-314,257,-29
1945,3760,13228,5784,-312,256,-27
1949,3752,13268,5780,-317,218,18
1952,3760,13192,5824,-317,150,45
1955,3856,13132,5816,-316,147,74
1958,3936,13336,5828,-309,134,88
1961,3864,13304,5804,-325,104,112
1970,4256,13280,5852,-317,127,60
