,time,accX,accY,accZ,gyrX,gyrY,gyrZ
4794,1145,3264,13692,4804,-1145,944,-242
4795,1149,3072,13800,4516,-1441,1159,-160
4796,1152,3144,13888,4320,-1830,1167,-171
4797,1156,4520,14144,2752,-2609,1277,-486
4798,1160,5484,14360,2576,-3520,2196,-979
4799,1169,2308,19016,4940,-7866,6160,-3970
4800,1172,-2948,19976,4588,-8787,5750,-1723
4801,1176,-232,20948,2008,-10338,3885,-162
4802,1179,2668,21524,1004,-12110,2992,251
4803,1183,4180,20964,1100,-13752,2870,69
4804,1186,3968,19472,1780,-14933,2804,-317
4805,1189,2876,17080,3164,-15603,2407,-616
4806,1193,1620,15216,4124,-15928,1573,-654
4807,1196,644,12772,5160,-15922,387,-480
4808,1199,1100,11012,5964,-15734,-518,-134
4809,1204,1868,9444,6760,-15429,-915,133
4810,1207,2424,8144,7576,-15090,-1091,199
4811,1211,3468,6840,8864,-14453,-1141,35
4812,1214,4960,6264,8996,-13824,-377,-481
4813,1223,4620,4828,11432,-10843,1152,-2031
4814,1226,4224,4932,12236,-9527,1267,-2397
4815,1230,4360,5392,12608,-8250,1314,-2655
4816,1233,4476,5908,12920,-7057,1586,-2833
4817,1237,4608,6292,12924,-5980,1777,-2940
4818,1240,4920,6660,12972,-5026,2063,-3062
4819,1244,5184,6892,12940,-4147,2350,-3278
4820,1248,5060,7296,12740,-3268,2684,-3596
4821,1251,4952,7444,12584,-2565,2828,-3829
4822,1255,4800,8036,12088,-1831,3138,-4052
4823,1258,4412,8456,11988,-1178,3405,-4218
4824,1261,4180,8644,11960,-440,3491,-4371
4825,1265,4272,9188,11600,298,3459,-4571
4826,1274,4600,9988,10308,1747,4097,-5261
4827,1277,4136,10576,10012,2042,4503,-5339
4828,1280,3176,11200,9032,2168,4841,-5219
4829,1284,2456,11528,8640,2088,4786,-5030
4830,1288,2128,12092,8200,1926,4609,-4812
4831,1292,2064,12216,7992,1817,4508,-4606
4832,1295,2028,12388,7716,1748,4346,-4434
4833,1298,1932,12200,7596,1699,4240,-4288
4834,1302,1564,12380,7268,1679,3850,-4111
4835,1305,1300,12300,6988,1660,3579,-3882
4836,1308,1040,12760,6516,1546,3343,-3636
4837,1312,724,12836,6432,1438,2843,-3423
4838,1315,720,13092,6476,1428,2386,-3264
4839,1324,888,13948,6148,1321,1758,-2841
4840,1327,1180,14100,6264,1295,1736,-2714
4841,1332,1376,14172,6200,1316,1714,-2668
4842,1335,1208,14388,5936,1204,1670,-2620
4843,1338,1068,14700,5736,946,1485,-2638
4844,1342,700,14852,5764,686,1202,-2512
4845,1345,588,14792,6064,502,883,-2313
4846,1348,812,14584,6252,415,657,-2109
4847,1352,964,14332,6520,408,483,-1929
4848,1355,1020,14132,6604,381,412,-1748
4849,1358,1284,13908,6628,263,310,-1607
4850,1361,1340,13756,6424,147,258,-1500
4851,1365,1288,13744,6564,-45,101,-1340
4852,1368,1168,13468,6888,-96,-83,-1208
4853,1372,1156,13404,7136,-153,-269,-1032
4854,1395,1852,12204,8036,285,491,-713
4855,1399,2088,12068,8180,368,557,-644
4856,1402,2436,12000,8188,405,762,-659
4857,1405,2816,11916,8360,496,1019,-743
4858,1409,2760,11708,8384,566,1255,-848
4859,1412,2572,11584,8260,606,1429,-941
4860,1416,2044,11440,8248,662,1429,-953
4861,1419,1724,11408,8168,778,1301,-847
4862,1423,1664,11660,8120,808,1205,-775
4863,1426,1848,12000,7460,719,1211,-675
4864,1429,1948,12432,7184,454,1164,-659
4865,1433,1640,12748,7252,174,1066,-670
4866,1436,1496,13044,7540,-58,973,-639
4867,1439,1404,13200,7528,-199,886,-563
4868,1448,1472,13044,7180,-470,580,-675
4869,1452,1240,12856,7268,-498,503,-662
4870,1455,856,12672,7256,-499,358,-583
4871,1459,792,12480,7168,-448,222,-448
4872,1462,904,12376,7284,-416,42,-357
4873,1466,1176,12212,7140,-375,-71,-302
4874,1469,1456,12248,7140,-361,-21,-342
4875,1472,1904,12240,7308,-300,160,-439
4876,1475,1996,12292,7424,-255,357,-528
4877,1479,1780,12248,7444,-183,428,-539
4878,1482,1500,12056,7780,-43,437,-512
4879,1485,1664,11764,7864,186,491,-505
4880,1489,1900,11508,8212,438,575,-517
4881,1492,2068,11548,8084,667,623,-672
4882,1502,2444,11624,8412,964,980,-910
4883,1505,2132,11580,8488,1143,1102,-866
4884,1508,2136,11416,8472,1262,1120,-861
4885,1512,2380,11484,8380,1335,1193,-922
4886,1515,2512,11624,8340,1364,1339,-974
4887,1518,2312,11492,8724,1425,1367,-927
4888,1522,1920,11592,8892,1561,1320,-752
4889,1525,1748,11644,8908,1707,1316,-496
4890,1528,2024,11824,8760,1770,1258,-392
4891,1532,2548,11960,8296,1840,1315,-442
4892,1535,2728,12000,8148,1899,1438,-723
4893,1538,2588,12036,8140,2040,1583,-1032
4894,1543,2244,12124,8164,2196,1692,-1243
4895,1546,1876,13488,7844,2272,1873,-1371
4896,1555,864,15768,6692,1964,1484,-981
4897,1558,816,14828,5944,1566,1400,-987
4898,1562,-28,14228,6408,1402,1096,-832
4899,1565,232,13436,6176,1171,709,-720
4900,1568,80,13036,6088,1039,498,-575
4901,1571,328,12852,6072,880,514,-396
4902,1575,536,12648,6244,717,534,-264
4903,1578,468,12688,6436,606,601,-133
4904,1581,724,12768,6324,440,676,-16
4905,1585,888,12788,6488,350,694,57
4906,1588,1068,12672,6688,202,758,117
4907,1592,1064,12692,6972,111,693,156
4908,1595,1188,12632,7156,53,702,168
4909,1598,1476,12540,7368,63,725,194
4910,1601,1712,12436,7508,86,896,176
4911,1610,2592,12596,8068,250,1805,-44
4912,1613,2280,12572,7968,342,2116,-179
4913,1616,2060,12604,8016,423,2323,-260
4914,1620,1900,12656,7684,471,2400,-307
4915,1623,2000,12512,7736,553,2433,-369
4916,1626,2120,12604,7892,622,2561,-469
4917,1631,2292,12556,8008,683,2780,-577
4918,1634,2184,12544,8000,756,3030,-670
4919,1637,2016,12480,8012,855,3117,-756
4920,1640,1880,12564,7800,919,3193,-857
4921,1644,1704,12528,7668,958,3288,-871
4922,1647,1424,12584,7384,1005,3313,-934
4923,1650,1316,12740,7312,995,3227,-954
4924,1654,1244,12604,7404,994,3239,-951
4925,1663,744,12732,7356,993,3038,-913
4926,1666,600,12672,7412,998,2788,-867
4927,1670,452,12784,7332,981,2474,-839
4928,1673,392,12724,7164,971,2086,-784
4929,1677,288,12808,7056,931,1786,-713
4930,1680,-20,12708,6988,905,1452,-626
4931,1683,60,12820,6752,813,1232,-531
4932,1686,100,12692,6752,746,1071,-411
4933,1690,368,12788,6944,718,1005,-306
4934,1693,440,12740,6904,634,1029,-250
4935,1696,500,12764,6900,576,1028,-202
4936,1699,340,12640,6896,549,1004,-121
4937,1703,328,12716,6772,470,980,-48
4938,1706,432,12816,6780,441,931,14
4939,1709,256,12716,6780,370,860,91
4940,1719,488,12772,6808,244,417,292
4941,1722,668,12748,6916,196,400,355
4942,1725,556,12824,7192,193,371,371
4943,1728,400,12780,7188,194,236,448
4944,1731,608,12640,7384,191,29,473
4945,1735,868,12688,7440,255,-188,467
4946,1738,1164,12780,7332,270,-249,424
4947,1741,856,12784,7492,330,-407,388
4948,1744,928,13528,8260,566,-451,457
4949,1747,1192,14652,9004,1070,-341,409
4950,1751,976,12656,6596,1642,-339,315
4951,1754,308,13936,7580,1689,-457,367
4952,1758,248,13144,5824,2283,-854,334
4953,1762,376,14164,7496,2825,-920,347
4954,1765,60,14752,7024,2977,-932,553
4955,1774,408,13608,4116,3196,-1278,669
4956,1777,-392,17712,9416,3422,-1428,1013
4957,1780,-800,11708,2176,2920,-1948,1183
4958,1784,-72,14280,5304,2886,-2398,1326
4959,1787,-1512,14416,6784,2864,-3092,1487
4960,1790,40,13552,3844,2653,-3316,1512
4961,1794,156,15268,6832,2920,-3490,1702
4962,1798,152,14116,5636,2260,-3843,1684
4963,1801,920,15544,8028,2756,-4398,1742
4964,1805,-756,13832,5664,2047,-5341,1890
4965,1808,-772,12260,4384,2221,-5625,2001
4966,1811,-288,12924,4076,2048,-6085,2058
4967,1815,688,12940,6060,2143,-6104,2055
4968,1818,1416,11892,6500,1611,-5992,1977
4969,1842,3524,10276,5872,251,-2524,683
4970,1846,2268,11060,7528,107,-2224,729
4971,1849,3548,12564,9036,177,-1693,625
4972,1852,3160,12432,8764,100,-1699,578
4973,1855,3132,11812,8524,-91,-1371,473
4974,1859,4044,12820,10164,215,-877,264
4975,1862,3700,10564,7344,-200,-250,46
4976,1865,4152,10616,7468,84,570,-188
4977,1868,4208,13100,9784,260,1030,-377
4978,1872,2584,9720,5996,139,1377,-555
4979,1875,3076,12100,8624,-42,1713,-670
4980,1878,2476,12628,8024,166,1983,-775
4981,1882,1900,12948,7820,306,2171,-842
4982,1886,1508,12964,7352,373,2082,-858
4983,1895,992,13096,6620,370,1687,-736
4984,1898,1048,13120,6504,349,1600,-675
4985,1902,1012,13144,6460,347,1605,-624
4986,1905,884,13112,6512,314,1492,-550
4987,1908,784,13148,6360,247,1356,-464
4988,1911,828,13120,6216,215,1197,-399
4989,1915,908,13084,6304,150,1071,-338
4990,1918,956,13040,6336,90,979,-289
4991,1921,1080,13080,6160,52,918,-235
4992,1924,1100,13228,6080,-60,868,-188
4993,1928,980,13228,6044,-140,834,-144
4994,1932,1016,13124,6256,-220,775,-119
4995,1935,1072,13084,6524,-247,659,-30
4996,1938,1232,13060,6512,-268,588,-28
4997,1942,1600,13060,6612,-285,679,-47
4998,1950,1512,13112,6616,-301,787,-50
4999,1954,1636,13032,6584,-326,817,-47
5000,1957,1332,13152,6772,-316,740,-57
5001,1960,1112,13004,6664,-318,746,-46
5002,1963,1196,13092,6760,-323,744,-19
5003,1967,1316,13092,6540,-322,737,-9
5004,1971,1252,13088,6572,-344,749,-5
5005,1974,1268,13084,6652,-344,725,-9
5006,1977,1356,13132,6372,-379,632,3
5007,1980,1676,13028,6620,-373,655,-23
5008,1984,1836,13008,6724,-390,764,-117
5009,1987,1840,12976,7036,-351,822,-138
5010,1990,1644,12992,6928,-326,917,-190
5011,1994,1400,13088,6900,-301,961,-206
5012,1997,1304,13060,6828,-286,943,-210
5013,2006,1196,13056,6656,-319,935,-219
5014,2009,1332,13160,6588,-335,895,-191
5015,2013,1188,13032,6636,-349,944,-206
5016,2017,1108,13120,6724,-330,935,-184
5017,2020,1120,12964,6784,-378,960,-194
5018,2023,1144,13032,6832,-326,978,-163
5019,2026,1172,13096,6724,-318,899,-148
5020,2030,1116,13008,6700,-300,867,-148
5021,2033,1032,13044,6680,-308,830,-103
5022,2036,1040,13060,6716,-310,809,-85
5023,2040,1120,13108,6616,-293,815,-62
5024,2043,948,13092,6540,-337,829,-45
5025,2046,948,13048,6596,-355,699,6
5026,2049,1020,13040,6736,-341,616,26
5027,2059,1012,13120,6840,-356,420,78
5028,2062,1204,13112,6852,-357,352,47
5029,2065,1516,13032,6840,-329,341,27
5030,2069,1508,13076,7096,-295,309,15
5031,2072,1516,13080,7068,-252,295,-35
5032,2075,1764,12956,7164,-175,305,-137
5033,2078,1568,13004,7124,-124,336,-158
5034,2082,1640,13028,7180,-86,387,-222
5035,2085,1524,13008,7080,-19,441,-255
5036,2088,1360,13052,7068,23,463,-259
5037,2091,1316,13076,6888,32,455,-272
5038,2095,1408,13076,6884,46,547,-296
5039,2099,1476,13072,6716,59,613,-308
5040,2102,1284,13132,6604,34,639,-332
5041,2105,1196,13076,6548,5,639,-327
5042,2114,1048,13128,6476,-73,817,-322
5043,2117,948,13128,6412,-107,820,-296
5044,2121,916,13148,6296,-149,795,-251
5045,2124,864,13164,6380,-207,799,-217
5046,2127,664,13176,6316,-250,756,-147
5047,2130,824,13044,6528,-281,669,-109
5048,2134,856,13084,6448,-304,658,-55
5049,2137,884,13076,6492,-326,682,-37
5050,2141,780,13116,6540,-381,596,-5
5051,2144,736,13136,6644,-390,480,40
5052,2147,832,13024,6584,-395,403,55
5053,2151,908,13068,6588,-404,348,73
5054,2154,808,12988,6728,-396,226,118
5055,2157,844,13052,6852,-384,163,148
5056,2160,1004,12988,6744,-382,38,133
5057,2169,1320,13024,6960,-296,6,136
5058,2172,1416,13024,6936,-265,29,104
5059,2175,1188,13064,6976,-259,62,68
5060,2179,1128,13148,6936,-227,87,75
5061,2183,1092,13148,6832,-236,58,73
5062,2186,1116,13000,6728,-207,-11,85
5063,2189,1256,13000,6724,-208,22,51
5064,2192,1460,13072,6656,-203,106,31
5065,2196,1384,13028,6656,-219,177,-8
5066,2199,1272,13000,6800,-236,220,-28
