,time,accX,accY,accZ,gyrX,gyrY,gyrZ
6708,2128,2844,13864,5368,-280,-17,-116
6709,2138,2756,13824,5168,-289,16,-151
6710,2141,2572,13740,5372,-254,23,-143
6711,2144,2628,13772,5180,-256,3,-132
6712,2147,2716,13856,5200,-260,15,-131
6713,2151,2612,13920,5188,-280,-15,-144
6714,2154,2680,13856,5272,-276,41,-165
6715,2157,2628,13864,5092,-267,37,-135
6716,2161,2768,13944,5160,-286,33,-135
6717,2164,2756,13772,5228,-280,67,-122
6718,2167,2596,13964,5336,-265,131,-139
6719,2170,2628,13852,5216,-265,170,-126
6720,2175,2784,13908,5224,-256,241,-133
6721,2178,2876,13788,5388,-243,309,-160
6722,2181,2696,13816,5328,-239,345,-177
6723,2190,2620,13892,5156,-248,485,-151
6724,2193,2652,13908,5048,-270,475,-139
6725,2197,2636,13912,5124,-300,435,-111
6726,2200,2360,13904,5112,-327,381,-109
6727,2203,2376,13916,5160,-325,342,-87
6728,2206,2360,13852,5180,-335,343,-40
6729,2210,2584,13768,5252,-315,306,-27
6730,2213,2368,13828,5324,-316,289,15
6731,2216,2424,13896,5372,-300,317,20
6732,2220,2440,13868,5196,-294,270,61
6733,2224,2296,13780,5180,-283,159,77
6734,2227,2424,13852,4980,-306,79,89
6735,2230,2560,13916,5140,-327,78,123
6736,2233,2596,13828,5192,-316,19,117
6737,2236,2584,13792,5128,-309,18,136
6738,2245,2856,13888,5296,-282,57,77
6739,2249,2988,13820,5404,-262,129,41
6740,2252,2928,13912,5416,-242,181,43
6741,2255,2676,13992,5296,-222,226,-4
6742,2258,2588,13872,5176,-221,248,-14
6743,2262,2476,13968,5136,-214,242,13
6744,2266,2576,13940,5172,-252,286,6
6745,2269,2476,13896,5228,-255,282,22
6746,2272,2472,13876,5116,-279,290,45
6747,2275,2500,13832,5128,-290,323,47
6748,2278,2516,13884,5180,-297,276,53
6749,2282,2612,13868,5188,-331,341,71
6750,2285,2668,13880,5216,-314,306,64
6751,2288,2556,13852,5160,-325,276,69
6752,2291,2700,13840,5148,-351,306,57
6753,2300,2628,13828,5368,-297,296,60
6754,2304,2648,13820,5292,-293,301,37
6755,2308,2584,13884,5192,-280,339,37
6756,2311,2544,13908,5044,-273,300,54
6757,2314,2488,13920,5216,-307,240,63
6758,2317,2464,13920,5080,-306,205,56
6759,2320,2572,14032,5300,-317,192,56
6760,2324,2624,13904,5344,-305,210,52
6761,2327,2680,13880,5432,-291,177,45
6762,2330,2748,13764,5368,-262,282,48
6763,2333,2780,13956,5508,-249,258,21
6764,2336,2624,13980,5152,-235,342,-10
6765,2340,2508,13908,5196,-212,328,7
6766,2343,2532,13880,5096,-224,296,24
6767,2347,2536,13964,5148,-233,227,12
6768,2370,2544,13956,5100,-258,34,72
6769,2373,2688,13976,5264,-270,100,65
6770,2376,2572,13856,5288,-235,85,47
6771,2379,2680,13896,5260,-280,117,73
